"Year","AgeGroup","Occupation","Employment","Sex","Count"
2003,"25-34","AS","LF","M",18.8
2003,"25-34","AS","FT","M",17.9
2003,"25-34","CA","LF","M",11.6
2003,"25-34","CA","FT","M",10.4
2003,"25-34","EL","LF","M",10.6
2003,"25-34","EL","LF","F",1.9
2003,"25-34","EL","FT","M",10.2
2003,"25-34","EL","FT","F",1.8
2003,"25-34","EI","LF","M",24.6
2003,"25-34","EI","LF","F",5.8
2003,"25-34","EI","FT","M",22.5
2003,"25-34","EI","FT","F",4.9
2003,"25-34","EI","UN","M",1.6
2003,"25-34","EI","UR","M",6.5
2003,"25-34","EF","LF","M",5
2003,"25-34","EF","FT","M",4
2003,"25-34","FS","LF","M",12.6
2003,"25-34","FS","LF","F",8.9
2003,"25-34","FS","FT","M",10.9
2003,"25-34","FS","FT","F",6.1
2003,"25-34","FS","PT","F",2.2
2003,"25-34","HE","LF","M",2.6
2003,"25-34","HE","LF","F",11.2
2003,"25-34","HE","FT","M",2
2003,"25-34","HE","FT","F",8.2
2003,"25-34","HE","PT","F",2.7
2003,"25-34","TH","LF","M",22.3
2003,"25-34","TH","FT","M",21.2
2003,"25-34","HE","LF","M",6.4
2003,"25-34","HE","FT","M",5.7
2003,"25-34","IF","LF","M",11.3
2003,"25-34","IF","FT","M",10
2003,"25-34","LH","LF","M",4
2003,"25-34","LH","FT","M",3.2
2003,"25-34","MA","LF","M",12.6
2003,"25-34","MA","FT","M",12
2003,"25-34","PP","LF","M",12.8
2003,"25-34","PP","LF","F",4.8
2003,"25-34","PP","FT","M",12.1
2003,"25-34","PP","FT","F",4.1
2003,"25-34","LH","LF","M",12.8
2003,"25-34","LH","FT","M",12.3
2003,"25-34","PP","LF","M",5.7
2003,"25-34","PP","FT","M",5.6
2003,"25-34","TH","LF","M",34.7
2003,"25-34","TH","LF","F",5.9
2003,"25-34","TH","FT","M",30
2003,"25-34","TH","FT","F",3.9
2003,"25-34","TH","PT","M",2
2003,"25-34","TH","UN","M",2.8
2003,"25-34","TH","UR","M",8.1
2003,"25-34","WE","LF","M",8.3
2003,"25-34","WE","FT","M",7.8
2003,"25-34","OG","LF","M",19
2003,"25-34","OG","LF","F",8.8
2003,"25-34","OG","FT","M",17.7
2003,"25-34","OG","FT","F",8.2
2003,"25-34","TH","LF","M",553.6
2003,"25-34","TH","LF","F",634.5
2003,"25-34","TH","FT","M",486.8
2003,"25-34","TH","FT","F",488.4
2003,"25-34","TH","PT","M",30.3
2003,"25-34","TH","PT","F",103.9
2003,"25-34","TH","UN","M",36.5
2003,"25-34","TH","UN","F",42.2
2003,"25-34","TH","UR","M",6.6
2003,"25-34","TH","UR","F",6.7
2003,"35-44","AS","LF","M",22.1
2003,"35-44","AS","FT","M",21.4
2003,"35-44","CA","LF","M",10.2
2003,"35-44","CA","FT","M",9.4
2003,"35-44","EL","LF","M",16.8
2003,"35-44","EL","FT","M",16.5
2003,"35-44","EI","LF","M",20.2
2003,"35-44","EI","LF","F",7.3
2003,"35-44","EI","FT","M",18.4
2003,"35-44","EI","FT","F",5.6
2003,"35-44","EF","LF","M",6.9
2003,"35-44","EF","FT","M",5.8
2003,"35-44","FS","LF","M",14.8
2003,"35-44","FS","LF","F",13.7
2003,"35-44","FS","FT","M",12.7
2003,"35-44","FS","FT","F",10.1
2003,"35-44","FS","PT","F",2.4
2003,"35-44","HE","LF","M",2.2
2003,"35-44","HE","LF","F",14.5
2003,"35-44","HE","FT","M",1.9
2003,"35-44","HE","FT","F",10.1
2003,"35-44","HE","PT","F",4
2003,"35-44","TH","LF","M",39.3
2003,"35-44","TH","FT","M",37.3
2003,"35-44","HE","LF","M",9.2
2003,"35-44","HE","FT","M",8.4
2003,"35-44","IF","LF","M",14.8
2003,"35-44","IF","FT","M",13.6
2003,"35-44","LH","LF","M",4.1
2003,"35-44","LH","FT","M",3.4
2003,"35-44","MA","LF","M",15.2
2003,"35-44","MA","FT","M",14.7
2003,"35-44","PP","LF","M",12.4
2003,"35-44","PP","LF","F",4.9
2003,"35-44","PP","FT","M",11.6
2003,"35-44","PP","FT","F",4.7
2003,"35-44","LH","LF","M",20.9
2003,"35-44","LH","FT","M",20.1
2003,"35-44","PP","LF","M",7.6
2003,"35-44","PP","FT","M",6.9
2003,"35-44","TH","LF","M",42.4
2003,"35-44","TH","LF","F",11.6
2003,"35-44","TH","FT","M",36.9
2003,"35-44","TH","FT","F",7.9
2003,"35-44","TH","PT","M",2.3
2003,"35-44","TH","PT","F",2
2003,"35-44","TH","UN","M",3.2
2003,"35-44","TH","UN","F",1.7
2003,"35-44","TH","UR","M",7.5
2003,"35-44","TH","UR","F",14.7
2003,"35-44","WE","LF","M",10.9
2003,"35-44","WE","FT","M",9.6
2003,"35-44","OG","LF","M",23.7
2003,"35-44","OG","LF","F",6.4
2003,"35-44","OG","FT","M",22.7
2003,"35-44","OG","FT","F",5.4
2003,"35-44","TH","LF","M",655.3
2003,"35-44","TH","LF","F",769.6
2003,"35-44","TH","FT","M",596.5
2003,"35-44","TH","FT","F",568
2003,"35-44","TH","PT","M",23.3
2003,"35-44","TH","PT","F",154.8
2003,"35-44","TH","UN","M",35.5
2003,"35-44","TH","UN","F",46.7
2003,"35-44","TH","UR","M",5.4
2003,"35-44","TH","UR","F",6.1
2003,"45-54","AS","LF","M",10.9
2003,"45-54","AS","FT","M",10.7
2003,"45-54","CA","LF","M",7.3
2003,"45-54","CA","FT","M",6.6
2003,"45-54","EL","LF","M",12.9
2003,"45-54","EL","FT","M",12.4
2003,"45-54","EI","LF","M",15.1
2003,"45-54","EI","LF","F",5.4
2003,"45-54","EI","FT","M",13.9
2003,"45-54","EI","FT","F",4.8
2003,"45-54","EF","LF","M",3.9
2003,"45-54","EF","FT","M",3.4
2003,"45-54","FS","LF","M",10.8
2003,"45-54","FS","LF","F",15.8
2003,"45-54","FS","FT","M",9.5
2003,"45-54","FS","FT","F",12.2
2003,"45-54","FS","PT","F",3.1
2003,"45-54","HE","LF","F",8.3
2003,"45-54","HE","FT","F",5.5
2003,"45-54","HE","PT","F",2.7
2003,"45-54","TH","LF","M",23.8
2003,"45-54","TH","FT","M",21.9
2003,"45-54","TH","UN","M",1.7
2003,"45-54","TH","UR","M",7.1
2003,"45-54","HE","LF","M",7.4
2003,"45-54","HE","FT","M",6.8
2003,"45-54","IF","LF","M",6.9
2003,"45-54","IF","FT","M",6.4
2003,"45-54","LH","LF","M",1.9
2003,"45-54","MA","LF","M",10.9
2003,"45-54","MA","FT","M",10.1
2003,"45-54","PP","LF","M",7.3
2003,"45-54","PP","LF","F",5.4
2003,"45-54","PP","FT","M",6.3
2003,"45-54","PP","FT","F",4.9
2003,"45-54","LH","LF","M",22.4
2003,"45-54","LH","FT","M",21.8
2003,"45-54","PP","LF","M",5.3
2003,"45-54","PP","FT","M",5
2003,"45-54","TH","LF","M",34.5
2003,"45-54","TH","LF","F",10.7
2003,"45-54","TH","FT","M",28.6
2003,"45-54","TH","FT","F",8.2
2003,"45-54","TH","PT","M",2.9
2003,"45-54","TH","PT","F",2.4
2003,"45-54","TH","UN","M",3
2003,"45-54","TH","UR","M",8.7
2003,"45-54","WE","LF","M",6
2003,"45-54","WE","FT","M",5.7
2003,"45-54","OG","LF","M",20.7
2003,"45-54","OG","LF","F",4
2003,"45-54","OG","FT","M",20.3
2003,"45-54","OG","FT","F",3.6
2003,"45-54","TH","LF","M",568.6
2003,"45-54","TH","LF","F",662.6
2003,"45-54","TH","FT","M",513.7
2003,"45-54","TH","FT","F",501.4
2003,"45-54","TH","PT","M",25.7
2003,"45-54","TH","PT","F",129.9
2003,"45-54","TH","UN","M",29.2
2003,"45-54","TH","UN","F",31.3
2003,"45-54","TH","UR","M",5.1
2003,"45-54","TH","UR","F",4.7
2003,"55-64","AS","LF","M",6.2
2003,"55-64","AS","FT","M",6
2003,"55-64","CA","LF","M",2.6
2003,"55-64","CA","FT","M",2
2003,"55-64","EL","LF","M",5.9
2003,"55-64","EL","LF","F",1.7
2003,"55-64","EL","FT","M",5.1
2003,"55-64","EL","FT","F",1.6
2003,"55-64","EI","LF","M",3.6
2003,"55-64","EI","LF","F",1.7
2003,"55-64","EI","FT","M",3.3
2003,"55-64","EI","FT","F",1.5
2003,"55-64","EF","LF","M",2.5
2003,"55-64","EF","FT","M",1.8
2003,"55-64","FS","LF","M",4.7
2003,"55-64","FS","LF","F",6.1
2003,"55-64","FS","FT","M",4.1
2003,"55-64","FS","FT","F",3.9
2003,"55-64","FS","PT","F",2
2003,"55-64","HE","LF","M",1.6
2003,"55-64","HE","LF","F",3.1
2003,"55-64","HE","FT","M",1.6
2003,"55-64","HE","PT","F",1.9
2003,"55-64","TH","LF","M",17.3
2003,"55-64","TH","FT","M",15.4
2003,"55-64","HE","LF","M",3.1
2003,"55-64","HE","FT","M",2.8
2003,"55-64","IF","LF","M",4.2
2003,"55-64","IF","FT","M",3.8
2003,"55-64","MA","LF","M",4.5
2003,"55-64","MA","FT","M",4.1
2003,"55-64","PP","LF","M",3.7
2003,"55-64","PP","LF","F",1.9
2003,"55-64","PP","FT","M",3.5
2003,"55-64","PP","FT","F",1.9
2003,"55-64","LH","LF","M",8.2
2003,"55-64","LH","FT","M",7.5
2003,"55-64","PP","LF","M",3.9
2003,"55-64","PP","FT","M",3.5
2003,"55-64","TH","LF","M",21.1
2003,"55-64","TH","LF","F",5.3
2003,"55-64","TH","FT","M",18.1
2003,"55-64","TH","FT","F",3.3
2003,"55-64","TH","PT","M",2.2
2003,"55-64","TH","PT","F",1.9
2003,"55-64","WE","LF","M",3.9
2003,"55-64","WE","FT","M",3.5
2003,"55-64","OG","LF","M",8.6
2003,"55-64","OG","FT","M",7.9
2003,"55-64","TH","LF","M",287.1
2003,"55-64","TH","LF","F",291.3
2003,"55-64","TH","FT","M",241.2
2003,"55-64","TH","FT","F",195.6
2003,"55-64","TH","PT","M",30.2
2003,"55-64","TH","PT","F",84.1
2003,"55-64","TH","UN","M",15.7
2003,"55-64","TH","UN","F",11.6
2003,"55-64","TH","UR","M",5.5
2003,"55-64","TH","UR","F",4
2003,"65+","TH","LF","M",2.6
2003,"65+","TH","FT","M",1.7
2003,"65+","OG","LF","M",1.5
2003,"65+","TH","LF","M",67.7
2003,"65+","TH","LF","F",40.2
2003,"65+","TH","FT","M",39.6
2003,"65+","TH","FT","F",15.1
2003,"65+","TH","PT","M",26.1
2003,"65+","TH","PT","F",24
2003,"65+","TH","UN","M",2.1
2003,"65+","TH","UR","M",3.1
2004,"15-24","AS","LF","M",13.6
2004,"15-24","AS","FT","M",11
2004,"15-24","AS","PT","M",1.5
2004,"15-24","CA","LF","M",6
2004,"15-24","CA","FT","M",4.9
2004,"15-24","EL","LF","M",5.2
2004,"15-24","EL","FT","M",4.7
2004,"15-24","EI","LF","M",7.8
2004,"15-24","EI","LF","F",1.8
2004,"15-24","EI","FT","M",5.7
2004,"15-24","EI","FT","F",1.6
2004,"15-24","EF","LF","M",3.9
2004,"15-24","EF","FT","M",3
2004,"15-24","FS","LF","M",34
2004,"15-24","FS","LF","F",13.8
2004,"15-24","FS","FT","M",11.9
2004,"15-24","FS","FT","F",4.5
2004,"15-24","FS","PT","M",18.9
2004,"15-24","FS","PT","F",8.1
2004,"15-24","FS","UN","M",3.2
2004,"15-24","FS","UR","M",9.4
2004,"15-24","HE","LF","F",5.1
2004,"15-24","HE","FT","F",3.4
2004,"15-24","HE","PT","F",1.5
2004,"15-24","TH","LF","M",4
2004,"15-24","TH","FT","M",2.8
2004,"15-24","HE","LF","M",1.9
2004,"15-24","HE","FT","M",1.6
2004,"15-24","IF","LF","M",5.5
2004,"15-24","IF","FT","M",4.1
2004,"15-24","LH","LF","M",13.7
2004,"15-24","LH","LF","F",1.9
2004,"15-24","LH","FT","M",8
2004,"15-24","LH","FT","F",1.6
2004,"15-24","LH","PT","M",3.3
2004,"15-24","LH","UN","M",2.5
2004,"15-24","LH","UR","M",18.2
2004,"15-24","MA","LF","M",5.1
2004,"15-24","MA","FT","M",4.3
2004,"15-24","PP","LF","M",5.9
2004,"15-24","PP","LF","F",1.8
2004,"15-24","PP","FT","M",4.4
2004,"15-24","PP","FT","F",1.5
2004,"15-24","LH","LF","M",5
2004,"15-24","LH","FT","M",4.6
2004,"15-24","PP","LF","M",1.8
2004,"15-24","PP","FT","M",1.6
2004,"15-24","TH","LF","M",51.5
2004,"15-24","TH","LF","F",6.5
2004,"15-24","TH","FT","M",28.1
2004,"15-24","TH","FT","F",3.1
2004,"15-24","TH","PT","M",13.4
2004,"15-24","TH","PT","F",2.7
2004,"15-24","TH","UN","M",10
2004,"15-24","TH","UR","M",19.4
2004,"15-24","WE","LF","M",4
2004,"15-24","WE","FT","M",3.4
2004,"15-24","OG","LF","M",7.8
2004,"15-24","OG","LF","F",2.2
2004,"15-24","OG","FT","M",6.7
2004,"15-24","TH","LF","M",393.7
2004,"15-24","TH","LF","F",499.7
2004,"15-24","TH","FT","M",171.4
2004,"15-24","TH","FT","F",195.8
2004,"15-24","TH","PT","M",155.8
2004,"15-24","TH","PT","F",240.2
2004,"15-24","TH","UN","M",66.6
2004,"15-24","TH","UN","F",63.8
2004,"15-24","TH","UR","M",16.9
2004,"15-24","TH","UR","F",12.8
2004,"25-34","AS","LF","M",19.3
2004,"25-34","AS","FT","M",18.1
2004,"25-34","CA","LF","M",6.7
2004,"25-34","CA","FT","M",5.9
2004,"25-34","EL","LF","M",10.7
2004,"25-34","EL","LF","F",2.8
2004,"25-34","EL","FT","M",9.4
2004,"25-34","EL","FT","F",2.7
2004,"25-34","EI","LF","M",23
2004,"25-34","EI","LF","F",3.8
2004,"25-34","EI","FT","M",20.6
2004,"25-34","EI","FT","F",3.3
2004,"25-34","EF","LF","M",4.7
2004,"25-34","EF","FT","M",4
2004,"25-34","FS","LF","M",15
2004,"25-34","FS","LF","F",10.5
2004,"25-34","FS","FT","M",13.8
2004,"25-34","FS","FT","F",7.7
2004,"25-34","FS","PT","F",2.4
2004,"25-34","HE","LF","F",12.2
2004,"25-34","HE","FT","F",8.6
2004,"25-34","HE","PT","F",2.8
2004,"25-34","TH","LF","M",18.5
2004,"25-34","TH","FT","M",17.5
2004,"25-34","HE","LF","M",6.6
2004,"25-34","HE","FT","M",5.8
2004,"25-34","IF","LF","M",9.9
2004,"25-34","IF","FT","M",8.8
2004,"25-34","LH","LF","M",5.6
2004,"25-34","LH","FT","M",4.3
2004,"25-34","MA","LF","M",11.8
2004,"25-34","MA","FT","M",11.2
2004,"25-34","PP","LF","M",10.9
2004,"25-34","PP","LF","F",4.9
2004,"25-34","PP","FT","M",9.9
2004,"25-34","PP","FT","F",4.4
2004,"25-34","LH","LF","M",17.9
2004,"25-34","LH","FT","M",16.9
2004,"25-34","PP","LF","M",5.4
2004,"25-34","PP","FT","M",5.1
2004,"25-34","TH","LF","M",35.6
2004,"25-34","TH","LF","F",8.5
2004,"25-34","TH","FT","M",29.5
2004,"25-34","TH","FT","F",6.1
2004,"25-34","TH","PT","M",2
2004,"25-34","TH","PT","F",1.7
2004,"25-34","TH","UN","M",4.1
2004,"25-34","TH","UR","M",11.5
2004,"25-34","WE","LF","M",8.2
2004,"25-34","WE","FT","M",7.2
2004,"25-34","OG","LF","M",21.4
2004,"25-34","OG","LF","F",7.3
2004,"25-34","OG","FT","M",20.3
2004,"25-34","OG","FT","F",6.8
2004,"25-34","TH","LF","M",545.4
2004,"25-34","TH","LF","F",638.1
2004,"25-34","TH","FT","M",478.9
2004,"25-34","TH","FT","F",486.9
2004,"25-34","TH","PT","M",32.3
2004,"25-34","TH","PT","F",110.5
2004,"25-34","TH","UN","M",34.2
2004,"25-34","TH","UN","F",40.7
2004,"25-34","TH","UR","M",6.3
2004,"25-34","TH","UR","F",6.4
2004,"35-44","AS","LF","M",19.9
2004,"35-44","AS","FT","M",18.8
2004,"35-44","CA","LF","M",10.3
2004,"35-44","CA","FT","M",9.5
2004,"35-44","EL","LF","M",15.9
2004,"35-44","EL","FT","M",14.8
2004,"35-44","EI","LF","M",20
2004,"35-44","EI","LF","F",9
2004,"35-44","EI","FT","M",18.8
2004,"35-44","EI","FT","F",8.6
2004,"35-44","EF","LF","M",7.8
2004,"35-44","EF","FT","M",7
2004,"35-44","FS","LF","M",17.4
2004,"35-44","FS","LF","F",13.5
2004,"35-44","FS","FT","M",16.1
2004,"35-44","FS","FT","F",10.1
2004,"35-44","FS","PT","F",3
2004,"35-44","HE","LF","M",2.6
2004,"35-44","HE","LF","F",12.5
2004,"35-44","HE","FT","M",2.4
2004,"35-44","HE","FT","F",8.5
2004,"35-44","HE","PT","F",3.8
2004,"35-44","TH","LF","M",28
2004,"35-44","TH","FT","M",26.4
2004,"35-44","HE","LF","M",9.3
2004,"35-44","HE","FT","M",8.5
2004,"35-44","IF","LF","M",14.2
2004,"35-44","IF","FT","M",12.9
2004,"35-44","LH","LF","M",4.5
2004,"35-44","LH","FT","M",3.5
2004,"35-44","MA","LF","M",14.1
2004,"35-44","MA","FT","M",13.8
2004,"35-44","PP","LF","M",10.2
2004,"35-44","PP","LF","F",7
2004,"35-44","PP","FT","M",9.4
2004,"35-44","PP","FT","F",6.9
2004,"35-44","LH","LF","M",22.9
2004,"35-44","LH","FT","M",22
2004,"35-44","PP","LF","M",5.8
2004,"35-44","PP","FT","M",5.4
2004,"35-44","TH","LF","M",40.6
2004,"35-44","TH","LF","F",11.1
2004,"35-44","TH","FT","M",34.5
2004,"35-44","TH","FT","F",7.9
2004,"35-44","TH","PT","M",2.4
2004,"35-44","TH","PT","F",1.7
2004,"35-44","TH","UN","M",3.6
2004,"35-44","TH","UN","F",1.5
2004,"35-44","TH","UR","M",8.9
2004,"35-44","TH","UR","F",13.5
2004,"35-44","WE","LF","M",11.5
2004,"35-44","WE","FT","M",10.7
2004,"35-44","OG","LF","M",26.2
2004,"35-44","OG","LF","F",6.9
2004,"35-44","OG","FT","M",25.2
2004,"35-44","OG","FT","F",6.3
2004,"35-44","TH","LF","M",672.3
2004,"35-44","TH","LF","F",769.1
2004,"35-44","TH","FT","M",615.1
2004,"35-44","TH","FT","F",572.2
2004,"35-44","TH","PT","M",23.1
2004,"35-44","TH","PT","F",150.1
2004,"35-44","TH","UN","M",34.1
2004,"35-44","TH","UN","F",46.9
2004,"35-44","TH","UR","M",5.1
2004,"35-44","TH","UR","F",6.1
2004,"45-54","AS","LF","M",10.9
2004,"45-54","AS","FT","M",10
2004,"45-54","CA","LF","M",7.1
2004,"45-54","CA","FT","M",6.7
2004,"45-54","EL","LF","M",11.8
2004,"45-54","EL","FT","M",11.2
2004,"45-54","EI","LF","M",14.2
2004,"45-54","EI","LF","F",4.4
2004,"45-54","EI","FT","M",13
2004,"45-54","EI","FT","F",4.2
2004,"45-54","EF","LF","M",5.4
2004,"45-54","EF","FT","M",4.8
2004,"45-54","FS","LF","M",8.7
2004,"45-54","FS","LF","F",15
2004,"45-54","FS","FT","M",7.3
2004,"45-54","FS","FT","F",11.5
2004,"45-54","FS","PT","F",3
2004,"45-54","HE","LF","F",5.5
2004,"45-54","HE","FT","F",4.2
2004,"45-54","TH","LF","M",27.9
2004,"45-54","TH","FT","M",26.6
2004,"45-54","HE","LF","M",7.1
2004,"45-54","HE","FT","M",6.8
2004,"45-54","IF","LF","M",8.9
2004,"45-54","IF","FT","M",8.1
2004,"45-54","LH","LF","M",2.6
2004,"45-54","LH","FT","M",2.2
2004,"45-54","MA","LF","M",10.7
2004,"45-54","MA","FT","M",10.1
2004,"45-54","PP","LF","M",8.2
2004,"45-54","PP","LF","F",5.2
2004,"45-54","PP","FT","M",7.9
2004,"45-54","PP","FT","F",5
2004,"45-54","LH","LF","M",22
2004,"45-54","LH","FT","M",21
2004,"45-54","PP","LF","M",5.2
2004,"45-54","PP","FT","M",4.9
2004,"45-54","TH","LF","M",38.2
2004,"45-54","TH","LF","F",10.7
2004,"45-54","TH","FT","M",33.9
2004,"45-54","TH","FT","F",7.9
2004,"45-54","TH","PT","M",2.5
2004,"45-54","TH","PT","F",2.4
2004,"45-54","TH","UN","M",1.8
2004,"45-54","TH","UR","M",4.7
2004,"45-54","WE","LF","M",9.2
2004,"45-54","WE","FT","M",9
2004,"45-54","OG","LF","M",23.3
2004,"45-54","OG","LF","F",4.8
2004,"45-54","OG","FT","M",22.5
2004,"45-54","OG","FT","F",4.5
2004,"45-54","TH","LF","M",572.3
2004,"45-54","TH","LF","F",681.8
2004,"45-54","TH","FT","M",525.4
2004,"45-54","TH","FT","F",527.9
2004,"45-54","TH","PT","M",22.2
2004,"45-54","TH","PT","F",124.7
2004,"45-54","TH","UN","M",24.6
2004,"45-54","TH","UN","F",29.2
2004,"45-54","TH","UR","M",4.3
2004,"45-54","TH","UR","F",4.3
2004,"55-64","AS","LF","M",4.6
2004,"55-64","AS","FT","M",4.4
2004,"55-64","CA","LF","M",2.7
2004,"55-64","CA","FT","M",2.1
2004,"55-64","EL","LF","M",6.5
2004,"55-64","EL","FT","M",6.1
2004,"55-64","EI","LF","M",5.9
2004,"55-64","EI","FT","M",5.1
2004,"55-64","EF","LF","M",2.7
2004,"55-64","EF","FT","M",2.2
2004,"55-64","FS","LF","M",3.7
2004,"55-64","FS","LF","F",7
2004,"55-64","FS","FT","M",3.5
2004,"55-64","FS","FT","F",3.9
2004,"55-64","FS","PT","F",2.8
2004,"55-64","HE","LF","F",2.4
2004,"55-64","TH","LF","M",18.6
2004,"55-64","TH","FT","M",16.4
2004,"55-64","HE","LF","M",5.3
2004,"55-64","HE","FT","M",4.7
2004,"55-64","IF","LF","M",4.1
2004,"55-64","IF","FT","M",2.9
2004,"55-64","LH","LF","M",1.9
2004,"55-64","LH","FT","M",1.5
2004,"55-64","MA","LF","M",5.9
2004,"55-64","MA","FT","M",5.6
2004,"55-64","PP","LF","M",5.5
2004,"55-64","PP","LF","F",1.7
2004,"55-64","PP","FT","M",5.2
2004,"55-64","PP","FT","F",1.6
2004,"55-64","LH","LF","M",8.8
2004,"55-64","LH","FT","M",8.2
2004,"55-64","PP","LF","M",2.7
2004,"55-64","PP","FT","M",2.4
2004,"55-64","TH","LF","M",23.5
2004,"55-64","TH","LF","F",5.6
2004,"55-64","TH","FT","M",19.8
2004,"55-64","TH","FT","F",4.2
2004,"55-64","TH","PT","M",3
2004,"55-64","WE","LF","M",3.2
2004,"55-64","WE","FT","M",3
2004,"55-64","OG","LF","M",8
2004,"55-64","OG","LF","F",1.5
2004,"55-64","OG","FT","M",7
2004,"55-64","TH","LF","M",306.6
2004,"55-64","TH","LF","F",312.5
2004,"55-64","TH","FT","M",255.8
2004,"55-64","TH","FT","F",212.1
2004,"55-64","TH","PT","M",32.8
2004,"55-64","TH","PT","F",84.3
2004,"55-64","TH","UN","M",18
2004,"55-64","TH","UN","F",16.1
2004,"55-64","TH","UR","M",5.9
2004,"55-64","TH","UR","F",5.2
2004,"65+","TH","LF","M",1.5
2004,"65+","TH","LF","M",1.9
2004,"65+","TH","LF","M",70.3
2004,"65+","TH","LF","F",39.9
2004,"65+","TH","FT","M",45
2004,"65+","TH","FT","F",12.3
2004,"65+","TH","PT","M",24
2004,"65+","TH","PT","F",25.9
2004,"65+","TH","UN","F",1.7
2004,"65+","TH","UR","F",4.3
2005,"15-24","AS","LF","M",13.5
2005,"15-24","AS","FT","M",11
2005,"15-24","AS","PT","M",1.6
2005,"15-24","CA","LF","M",6.6
2005,"15-24","CA","FT","M",5.7
2005,"15-24","EL","LF","M",7
2005,"15-24","EL","FT","M",6.3
2005,"15-24","EI","LF","M",5.1
2005,"15-24","EI","FT","M",3.9
2005,"15-24","EF","LF","M",4.3
2005,"15-24","EF","FT","M",3.3
2005,"15-24","FS","LF","M",28.2
2005,"15-24","FS","LF","F",15.3
2005,"15-24","FS","FT","M",12.4
2005,"15-24","FS","FT","F",4.9
2005,"15-24","FS","PT","M",13.5
2005,"15-24","FS","PT","F",9.4
2005,"15-24","FS","UN","M",2.3
2005,"15-24","FS","UR","M",8.2
2005,"15-24","HE","LF","F",7.9
2005,"15-24","HE","FT","F",5.9
2005,"15-24","HE","PT","F",1.8
2005,"15-24","TH","LF","M",5.1
2005,"15-24","TH","FT","M",4.7
2005,"15-24","HE","LF","M",2.2
2005,"15-24","HE","FT","M",1.8
2005,"15-24","IF","LF","M",5.6
2005,"15-24","IF","FT","M",3.8
2005,"15-24","LH","LF","M",13.3
2005,"15-24","LH","LF","F",2.2
2005,"15-24","LH","FT","M",9.1
2005,"15-24","LH","FT","F",1.6
2005,"15-24","LH","PT","M",2.4
2005,"15-24","LH","UN","M",1.9
2005,"15-24","LH","UR","M",14.3
2005,"15-24","MA","LF","M",5.2
2005,"15-24","MA","FT","M",4.5
2005,"15-24","PP","LF","M",4.9
2005,"15-24","PP","LF","F",1.5
2005,"15-24","PP","FT","M",4
2005,"15-24","LH","LF","M",5.3
2005,"15-24","LH","FT","M",4.8
2005,"15-24","PP","LF","M",2.6
2005,"15-24","PP","FT","M",2.3
2005,"15-24","TH","LF","M",51.5
2005,"15-24","TH","LF","F",4.1
2005,"15-24","TH","FT","M",29.7
2005,"15-24","TH","FT","F",1.5
2005,"15-24","TH","PT","M",13.6
2005,"15-24","TH","PT","F",1.7
2005,"15-24","TH","UN","M",8.2
2005,"15-24","TH","UR","M",15.9
2005,"15-24","WE","LF","M",4
2005,"15-24","WE","FT","M",3.5
2005,"15-24","OG","LF","M",10.6
2005,"15-24","OG","LF","F",2.9
2005,"15-24","OG","FT","M",8.3
2005,"15-24","OG","FT","F",2.1
2005,"15-24","TH","LF","M",383.8
2005,"15-24","TH","LF","F",500.9
2005,"15-24","TH","FT","M",160.1
2005,"15-24","TH","FT","F",187
2005,"15-24","TH","PT","M",152.8
2005,"15-24","TH","PT","F",254.2
2005,"15-24","TH","UN","M",70.8
2005,"15-24","TH","UN","F",59.7
2005,"15-24","TH","UR","M",18.4
2005,"15-24","TH","UR","F",11.9
2005,"25-34","AS","LF","M",17.8
2005,"25-34","AS","FT","M",17
2005,"25-34","CA","LF","M",7.3
2005,"25-34","CA","FT","M",6.5
2005,"25-34","EL","LF","M",12.2
2005,"25-34","EL","FT","M",11.7
2005,"25-34","EI","LF","M",15.1
2005,"25-34","EI","LF","F",3.2
2005,"25-34","EI","FT","M",13.4
2005,"25-34","EI","FT","F",3
2005,"25-34","EF","LF","M",9
2005,"25-34","EF","FT","M",7.7
2005,"25-34","FS","LF","M",13.4
2005,"25-34","FS","LF","F",10.3
2005,"25-34","FS","FT","M",11.6
2005,"25-34","FS","FT","F",7.9
2005,"25-34","FS","PT","F",2.1
2005,"25-34","HE","LF","M",2.3
2005,"25-34","HE","LF","F",8.4
2005,"25-34","HE","FT","M",2.2
2005,"25-34","HE","FT","F",6.4
2005,"25-34","HE","PT","F",1.9
2005,"25-34","TH","LF","M",22.2
2005,"25-34","TH","FT","M",20.5
2005,"25-34","HE","LF","M",5.5
2005,"25-34","HE","FT","M",4.7
2005,"25-34","IF","LF","M",10.6
2005,"25-34","IF","FT","M",9.3
2005,"25-34","LH","LF","M",5.2
2005,"25-34","LH","FT","M",4.3
2005,"25-34","MA","LF","M",8.9
2005,"25-34","MA","FT","M",8.3
2005,"25-34","PP","LF","M",9.6
2005,"25-34","PP","LF","F",4.5
2005,"25-34","PP","FT","M",8.8
2005,"25-34","PP","FT","F",4.3
2005,"25-34","LH","LF","M",12.2
2005,"25-34","LH","FT","M",11.8
2005,"25-34","PP","LF","M",6.1
2005,"25-34","PP","FT","M",5.8
2005,"25-34","TH","LF","M",37.2
2005,"25-34","TH","LF","F",5.5
2005,"25-34","TH","FT","M",31.3
2005,"25-34","TH","FT","F",3.8
2005,"25-34","TH","PT","M",2.2
2005,"25-34","TH","UN","M",3.7
2005,"25-34","TH","UR","M",9.9
