"Year","University","Subject","Metric","OSSD","Count"
2005,"OCA","FAA","AA","Y",1617
2005,"OCA","FAA","AA","N",709
2005,"OCA","FAA","RA","Y",461
2005,"OCA","FAA","RA","N",313
2015,"QUE","AHS","A1","Y",1302
2015,"QUE","AHS","A1","N",821
2015,"QUE","AHS","R1","Y",629
2015,"QUE","AHS","R1","N",342
2015,"QUE","AHS","AA","Y",5238
2015,"QUE","AHS","AA","N",2483
2015,"QUE","AHS","RA","Y",1128
2015,"QUE","AHS","RA","N",499
2015,"QUE","SCI","A1","Y",1164
2015,"QUE","SCI","A1","N",716
2015,"QUE","SCI","R1","Y",531
2015,"QUE","SCI","R1","N",199
2015,"QUE","SCI","AA","Y",5629
2015,"QUE","SCI","AA","N",2367
2015,"QUE","SCI","RA","Y",978
2015,"QUE","SCI","RA","N",342
2015,"QUE","CMB","A1","Y",1389
2015,"QUE","CMB","A1","N",672
2015,"QUE","CMB","R1","Y",294
2015,"QUE","CMB","R1","N",98
2015,"QUE","CMB","AA","Y",3859
2015,"QUE","CMB","AA","N",1967
2015,"QUE","CMB","RA","Y",362
2015,"QUE","CMB","RA","N",124
2015,"QUE","EDU","A1","Y",375
2015,"QUE","EDU","A1","N",77
2015,"QUE","EDU","R1","Y",142
2015,"QUE","EDU","R1","N",24
2015,"QUE","EDU","AA","Y",1018
2015,"QUE","EDU","AA","N",187
2015,"QUE","EDU","RA","Y",180
2015,"QUE","EDU","RA","N",26
2015,"QUE","PHE","A1","Y",79
2015,"QUE","PHE","A1","N",24
2015,"QUE","PHE","R1","Y",28
2015,"QUE","PHE","R1","N",7
2015,"QUE","PHE","AA","Y",300
2015,"QUE","PHE","AA","N",71
2015,"QUE","PHE","RA","Y",47
2015,"QUE","PHE","RA","N",10
2015,"QUE","EAS","A1","Y",836
2015,"QUE","EAS","A1","N",446
2015,"QUE","EAS","R1","Y",328
2015,"QUE","EAS","R1","N",127
2015,"QUE","EAS","AA","Y",3496
2015,"QUE","EAS","AA","N",1564
2015,"QUE","EAS","RA","Y",535
2015,"QUE","EAS","RA","N",210
2015,"QUE","FAA","A1","Y",49
2015,"QUE","FAA","A1","N",13
2015,"QUE","FAA","R1","Y",22
2015,"QUE","FAA","AA","Y",143
2015,"QUE","FAA","AA","N",49
2015,"QUE","FAA","RA","Y",29
2015,"QUE","MUS","A1","Y",26
2015,"QUE","MUS","A1","N",11
2015,"QUE","MUS","R1","Y",14
2015,"QUE","MUS","R1","N",6
2015,"QUE","MUS","AA","Y",125
2015,"QUE","MUS","AA","N",50
2015,"QUE","MUS","RA","Y",31
2015,"QUE","MUS","RA","N",10
2015,"QUE","NUR","A1","Y",220
2015,"QUE","NUR","A1","N",92
2015,"QUE","NUR","R1","Y",42
2015,"QUE","NUR","R1","N",11
2015,"QUE","NUR","AA","Y",759
2015,"QUE","NUR","AA","N",238
2015,"QUE","NUR","RA","Y",69
2015,"QUE","NUR","RA","N",17
2014,"QUE","AHS","A1","Y",1386
2014,"QUE","AHS","A1","N",639
2014,"QUE","AHS","R1","Y",657
2014,"QUE","AHS","R1","N",186
2014,"QUE","AHS","AA","Y",5726
2014,"QUE","AHS","AA","N",2036
2014,"QUE","AHS","RA","Y",1158
2014,"QUE","AHS","RA","N",309
2014,"QUE","SCI","A1","Y",1103
2014,"QUE","SCI","A1","N",686
2014,"QUE","SCI","R1","Y",416
2014,"QUE","SCI","R1","N",167
2014,"QUE","SCI","AA","Y",5540
2014,"QUE","SCI","AA","N",2207
2014,"QUE","SCI","RA","Y",763
2014,"QUE","SCI","RA","N",263
2014,"QUE","CMB","A1","Y",1282
2014,"QUE","CMB","A1","N",588
2014,"QUE","CMB","R1","Y",328
2014,"QUE","CMB","R1","N",96
2014,"QUE","CMB","AA","Y",3656
2014,"QUE","CMB","AA","N",1788
2014,"QUE","CMB","RA","Y",442
2014,"QUE","CMB","RA","N",110
2014,"QUE","EDU","A1","Y",385
2014,"QUE","EDU","A1","N",53
2014,"QUE","EDU","R1","Y",162
2014,"QUE","EDU","R1","N",17
2014,"QUE","EDU","AA","Y",1067
2014,"QUE","EDU","AA","N",166
2014,"QUE","EDU","RA","Y",233
2014,"QUE","EDU","RA","N",19
2014,"QUE","PHE","A1","Y",72
2014,"QUE","PHE","A1","N",22
2014,"QUE","PHE","R1","Y",31
2014,"QUE","PHE","AA","Y",289
2014,"QUE","PHE","AA","N",87
2014,"QUE","PHE","RA","Y",49
2014,"QUE","EAS","A1","Y",757
2014,"QUE","EAS","A1","N",444
2014,"QUE","EAS","R1","Y",297
2014,"QUE","EAS","R1","N",159
2014,"QUE","EAS","AA","Y",3205
2014,"QUE","EAS","AA","N",1406
2014,"QUE","EAS","RA","Y",475
2014,"QUE","EAS","RA","N",244
2014,"QUE","FAA","A1","Y",27
2014,"QUE","FAA","A1","N",11
2014,"QUE","FAA","R1","Y",13
2014,"QUE","FAA","AA","Y",130
2014,"QUE","FAA","AA","N",42
2014,"QUE","FAA","RA","Y",19
2014,"QUE","MUS","A1","Y",26
2014,"QUE","MUS","A1","N",7
2014,"QUE","MUS","R1","Y",13
2014,"QUE","MUS","AA","Y",149
2014,"QUE","MUS","AA","N",31
2014,"QUE","MUS","RA","Y",24
2014,"QUE","NUR","A1","Y",184
2014,"QUE","NUR","A1","N",77
2014,"QUE","NUR","R1","Y",43
2014,"QUE","NUR","R1","N",13
2014,"QUE","NUR","AA","Y",713
2014,"QUE","NUR","AA","N",240
2014,"QUE","NUR","RA","Y",75
2014,"QUE","NUR","RA","N",18
2013,"QUE","AHS","A1","Y",1511
2013,"QUE","AHS","A1","N",754
2013,"QUE","AHS","R1","Y",645
2013,"QUE","AHS","R1","N",320
2013,"QUE","AHS","AA","Y",5745
2013,"QUE","AHS","AA","N",1950
2013,"QUE","AHS","RA","Y",1055
2013,"QUE","AHS","RA","N",423
2013,"QUE","SCI","A1","Y",1217
2013,"QUE","SCI","A1","N",911
2013,"QUE","SCI","R1","Y",438
2013,"QUE","SCI","R1","N",404
2013,"QUE","SCI","AA","Y",5451
2013,"QUE","SCI","AA","N",2105
2013,"QUE","SCI","RA","Y",716
2013,"QUE","SCI","RA","N",476
2013,"QUE","CMB","A1","Y",1223
2013,"QUE","CMB","A1","N",1392
2013,"QUE","CMB","R1","Y",315
2013,"QUE","CMB","R1","N",920
2013,"QUE","CMB","AA","Y",3370
2013,"QUE","CMB","AA","N",2473
2013,"QUE","CMB","RA","Y",382
2013,"QUE","CMB","RA","N",940
2013,"QUE","EDU","A1","Y",408
2013,"QUE","EDU","A1","N",75
2013,"QUE","EDU","R1","Y",152
2013,"QUE","EDU","R1","N",20
2013,"QUE","EDU","AA","Y",1051
2013,"QUE","EDU","AA","N",163
2013,"QUE","EDU","RA","Y",210
2013,"QUE","EDU","RA","N",26
2013,"QUE","PHE","A1","Y",89
2013,"QUE","PHE","A1","N",123
2013,"QUE","PHE","R1","Y",30
2013,"QUE","PHE","R1","N",102
2013,"QUE","PHE","AA","Y",335
2013,"QUE","PHE","AA","N",162
2013,"QUE","PHE","RA","Y",47
2013,"QUE","PHE","RA","N",102
2013,"QUE","EAS","A1","Y",803
2013,"QUE","EAS","A1","N",427
2013,"QUE","EAS","R1","Y",336
2013,"QUE","EAS","R1","N",124
2013,"QUE","EAS","AA","Y",2983
2013,"QUE","EAS","AA","N",1262
2013,"QUE","EAS","RA","Y",522
2013,"QUE","EAS","RA","N",176
2013,"QUE","FAA","A1","Y",37
2013,"QUE","FAA","A1","N",34
2013,"QUE","FAA","R1","Y",11
2013,"QUE","FAA","R1","N",25
2013,"QUE","FAA","AA","Y",155
2013,"QUE","FAA","AA","N",60
2013,"QUE","FAA","RA","Y",21
2013,"QUE","FAA","RA","N",28
2013,"QUE","MUS","A1","Y",29
2013,"QUE","MUS","A1","N",77
2013,"QUE","MUS","R1","Y",10
2013,"QUE","MUS","R1","N",65
2013,"QUE","MUS","AA","Y",148
2013,"QUE","MUS","AA","N",101
2013,"QUE","MUS","RA","Y",26
2013,"QUE","MUS","RA","N",66
2013,"QUE","NUR","A1","Y",175
2013,"QUE","NUR","A1","N",266
2013,"QUE","NUR","R1","Y",44
2013,"QUE","NUR","R1","N",186
2013,"QUE","NUR","AA","Y",634
2013,"QUE","NUR","AA","N",401
2013,"QUE","NUR","RA","Y",74
2013,"QUE","NUR","RA","N",191
2012,"QUE","AHS","A1","Y",1647
2012,"QUE","AHS","A1","N",746
2012,"QUE","AHS","R1","Y",688
2012,"QUE","AHS","R1","N",298
2012,"QUE","AHS","AA","Y",5887
2012,"QUE","AHS","AA","N",1914
2012,"QUE","AHS","RA","Y",1104
2012,"QUE","AHS","RA","N",408
2012,"QUE","SCI","A1","Y",1024
2012,"QUE","SCI","A1","N",591
2012,"QUE","SCI","R1","Y",401
2012,"QUE","SCI","R1","N",194
2012,"QUE","SCI","AA","Y",5118
2012,"QUE","SCI","AA","N",1768
2012,"QUE","SCI","RA","Y",680
2012,"QUE","SCI","RA","N",280
2012,"QUE","CMB","A1","Y",1053
2012,"QUE","CMB","A1","N",559
2012,"QUE","CMB","R1","Y",279
2012,"QUE","CMB","R1","N",89
2012,"QUE","CMB","AA","Y",3268
2012,"QUE","CMB","AA","N",1609
2012,"QUE","CMB","RA","Y",374
2012,"QUE","CMB","RA","N",109
2012,"QUE","EDU","A1","Y",426
2012,"QUE","EDU","A1","N",69
2012,"QUE","EDU","R1","Y",151
2012,"QUE","EDU","R1","N",16
2012,"QUE","EDU","AA","Y",1184
2012,"QUE","EDU","AA","N",168
2012,"QUE","EDU","RA","Y",212
2012,"QUE","EDU","RA","N",19
2012,"QUE","PHE","A1","Y",125
2012,"QUE","PHE","A1","N",20
2012,"QUE","PHE","R1","Y",30
2012,"QUE","PHE","R1","N",4
2012,"QUE","PHE","AA","Y",387
2012,"QUE","PHE","AA","N",71
2012,"QUE","PHE","RA","Y",47
2012,"QUE","PHE","RA","N",5
2012,"QUE","EAS","A1","Y",716
2012,"QUE","EAS","A1","N",420
2012,"QUE","EAS","R1","Y",301
2012,"QUE","EAS","R1","N",137
2012,"QUE","EAS","AA","Y",2801
2012,"QUE","EAS","AA","N",1250
2012,"QUE","EAS","RA","Y",452
2012,"QUE","EAS","RA","N",195
2012,"QUE","FAA","A1","N",1
2012,"QUE","FAA","R1","N",1
2012,"QUE","FAA","AA","Y",1
2012,"QUE","FAA","AA","N",2
2012,"QUE","FAA","RA","N",1
2012,"QUE","MUS","A1","Y",35
2012,"QUE","MUS","A1","N",9
2012,"QUE","MUS","R1","Y",17
2012,"QUE","MUS","R1","N",1
2012,"QUE","MUS","AA","Y",150
2012,"QUE","MUS","AA","N",38
2012,"QUE","MUS","RA","Y",28
2012,"QUE","MUS","RA","N",3
2012,"QUE","NUR","A1","Y",146
2012,"QUE","NUR","A1","N",97
2012,"QUE","NUR","R1","Y",45
2012,"QUE","NUR","R1","N",9
2012,"QUE","NUR","AA","Y",564
2012,"QUE","NUR","AA","N",230
2012,"QUE","NUR","RA","Y",78
2012,"QUE","NUR","RA","N",12
2011,"QUE","AHS","A1","Y",1737
2011,"QUE","AHS","A1","N",812
2011,"QUE","AHS","R1","Y",677
2011,"QUE","AHS","R1","N",338
2011,"QUE","AHS","AA","Y",6087
2011,"QUE","AHS","AA","N",1918
2011,"QUE","AHS","RA","Y",1086
2011,"QUE","AHS","RA","N",436
2011,"QUE","SCI","A1","Y",1179
2011,"QUE","SCI","A1","N",641
2011,"QUE","SCI","R1","Y",414
2011,"QUE","SCI","R1","N",208
2011,"QUE","SCI","AA","Y",5207
2011,"QUE","SCI","AA","N",1733
2011,"QUE","SCI","RA","Y",667
2011,"QUE","SCI","RA","N",289
2011,"QUE","CMB","A1","Y",1049
2011,"QUE","CMB","A1","N",513
2011,"QUE","CMB","R1","Y",258
2011,"QUE","CMB","R1","N",103
2011,"QUE","CMB","AA","Y",3126
2011,"QUE","CMB","AA","N",1423
2011,"QUE","CMB","RA","Y",326
2011,"QUE","CMB","RA","N",121
2011,"QUE","EDU","A1","Y",437
2011,"QUE","EDU","A1","N",73
2011,"QUE","EDU","R1","Y",112
2011,"QUE","EDU","R1","N",19
2011,"QUE","EDU","AA","Y",1238
2011,"QUE","EDU","AA","N",170
2011,"QUE","EDU","RA","Y",139
2011,"QUE","EDU","RA","N",22
2011,"QUE","PHE","A1","Y",114
2011,"QUE","PHE","A1","N",26
2011,"QUE","PHE","R1","Y",31
2011,"QUE","PHE","R1","N",4
2011,"QUE","PHE","AA","Y",394
2011,"QUE","PHE","AA","N",90
2011,"QUE","PHE","RA","Y",44
2011,"QUE","PHE","RA","N",7
2011,"QUE","EAS","A1","Y",710
2011,"QUE","EAS","A1","N",380
2011,"QUE","EAS","R1","Y",305
2011,"QUE","EAS","R1","N",142
2011,"QUE","EAS","AA","Y",2662
2011,"QUE","EAS","AA","N",1092
2011,"QUE","EAS","RA","Y",430
2011,"QUE","EAS","RA","N",210
2011,"QUE","FAA","A1","Y",45
2011,"QUE","FAA","A1","N",19
2011,"QUE","FAA","R1","Y",16
2011,"QUE","FAA","R1","N",8
2011,"QUE","FAA","AA","Y",191
2011,"QUE","FAA","AA","N",49
2011,"QUE","FAA","RA","Y",24
2011,"QUE","FAA","RA","N",8
2011,"QUE","MUS","A1","Y",40
2011,"QUE","MUS","A1","N",16
2011,"QUE","MUS","R1","Y",17
2011,"QUE","MUS","R1","N",9
2011,"QUE","MUS","AA","Y",172
2011,"QUE","MUS","AA","N",45
2011,"QUE","MUS","RA","Y",32
2011,"QUE","MUS","RA","N",14
2011,"QUE","NUR","A1","Y",171
2011,"QUE","NUR","A1","N",102
2011,"QUE","NUR","R1","Y",50
2011,"QUE","NUR","R1","N",20
2011,"QUE","NUR","AA","Y",570
2011,"QUE","NUR","AA","N",207
2011,"QUE","NUR","RA","Y",70
2011,"QUE","NUR","RA","N",22
2010,"QUE","AHS","A1","Y",1834
2010,"QUE","AHS","A1","N",712
2010,"QUE","AHS","R1","Y",745
2010,"QUE","AHS","R1","N",249
2010,"QUE","AHS","AA","Y",6233
2010,"QUE","AHS","AA","N",1689
2010,"QUE","AHS","RA","Y",1176
2010,"QUE","AHS","RA","N",328
2010,"QUE","SCI","A1","Y",1207
2010,"QUE","SCI","A1","N",606
2010,"QUE","SCI","R1","Y",428
2010,"QUE","SCI","R1","N",187
2010,"QUE","SCI","AA","Y",5086
2010,"QUE","SCI","AA","N",1516
2010,"QUE","SCI","RA","Y",690
2010,"QUE","SCI","RA","N",251
2010,"QUE","CMB","A1","Y",1005
2010,"QUE","CMB","A1","N",473
2010,"QUE","CMB","R1","Y",235
2010,"QUE","CMB","R1","N",65
2010,"QUE","CMB","AA","Y",2926
2010,"QUE","CMB","AA","N",1308
2010,"QUE","CMB","RA","Y",284
2010,"QUE","CMB","RA","N",81
2010,"QUE","EDU","A1","Y",424
2010,"QUE","EDU","A1","N",68
2010,"QUE","EDU","R1","Y",81
2010,"QUE","EDU","R1","N",11
2010,"QUE","EDU","AA","Y",1235
2010,"QUE","EDU","AA","N",184
2010,"QUE","EDU","RA","Y",109
2010,"QUE","EDU","RA","N",13
2010,"QUE","PHE","A1","Y",112
2010,"QUE","PHE","A1","N",15
2010,"QUE","PHE","R1","Y",26
2010,"QUE","PHE","R1","N",3
2010,"QUE","PHE","AA","Y",414
2010,"QUE","PHE","AA","N",72
2010,"QUE","PHE","RA","Y",35
2010,"QUE","PHE","RA","N",3
2010,"QUE","EAS","A1","Y",675
2010,"QUE","EAS","A1","N",298
2010,"QUE","EAS","R1","Y",329
2010,"QUE","EAS","R1","N",123
2010,"QUE","EAS","AA","Y",2480
2010,"QUE","EAS","AA","N",948
2010,"QUE","EAS","RA","Y",468
2010,"QUE","EAS","RA","N",177
2010,"QUE","FAA","A1","Y",53
2010,"QUE","FAA","A1","N",17
2010,"QUE","FAA","R1","Y",18
2010,"QUE","FAA","R1","N",7
2010,"QUE","FAA","AA","Y",235
2010,"QUE","FAA","AA","N",60
2010,"QUE","FAA","RA","Y",31
2010,"QUE","FAA","RA","N",12
2010,"QUE","MUS","A1","Y",45
2010,"QUE","MUS","A1","N",9
2010,"QUE","MUS","R1","Y",22
2010,"QUE","MUS","R1","N",3
2010,"QUE","MUS","AA","Y",186
2010,"QUE","MUS","AA","N",36
2010,"QUE","MUS","RA","Y",43
2010,"QUE","MUS","RA","N",6
2010,"QUE","NUR","A1","Y",165
2010,"QUE","NUR","A1","N",73
2010,"QUE","NUR","R1","Y",45
2010,"QUE","NUR","R1","N",17
2010,"QUE","NUR","AA","Y",660
2010,"QUE","NUR","AA","N",185
2010,"QUE","NUR","RA","Y",69
2010,"QUE","NUR","RA","N",24
2009,"QUE","AHS","A1","Y",1958
2009,"QUE","AHS","A1","N",641
2009,"QUE","AHS","R1","Y",850
2009,"QUE","AHS","R1","N",204
2009,"QUE","AHS","AA","Y",6539
2009,"QUE","AHS","AA","N",1623
2009,"QUE","AHS","RA","Y",1126
2009,"QUE","AHS","RA","N",255
2009,"QUE","SCI","A1","Y",1097
2009,"QUE","SCI","A1","N",498
2009,"QUE","SCI","R1","Y",459
2009,"QUE","SCI","R1","N",148
2009,"QUE","SCI","AA","Y",4968
2009,"QUE","SCI","AA","N",1425
2009,"QUE","SCI","RA","Y",653
2009,"QUE","SCI","RA","N",210
2009,"QUE","CMB","A1","Y",898
2009,"QUE","CMB","A1","N",486
2009,"QUE","CMB","R1","Y",208
2009,"QUE","CMB","R1","N",60
2009,"QUE","CMB","AA","Y",2853
2009,"QUE","CMB","AA","N",1421
2009,"QUE","CMB","RA","Y",237
2009,"QUE","CMB","RA","N",79
2009,"QUE","EDU","A1","Y",471
2009,"QUE","EDU","A1","N",94
2009,"QUE","EDU","R1","Y",81
2009,"QUE","EDU","R1","N",6
2009,"QUE","EDU","AA","Y",1254
2009,"QUE","EDU","AA","N",274
2009,"QUE","EDU","RA","Y",96
2009,"QUE","EDU","RA","N",9
2009,"QUE","PHE","A1","Y",90
2009,"QUE","PHE","A1","N",27
2009,"QUE","PHE","R1","Y",33
2009,"QUE","PHE","R1","N",10
2009,"QUE","PHE","AA","Y",418
2009,"QUE","PHE","AA","N",73
2009,"QUE","PHE","RA","Y",41
2009,"QUE","PHE","RA","N",10
2009,"QUE","EAS","A1","Y",663
2009,"QUE","EAS","A1","N",343
2009,"QUE","EAS","R1","Y",351
2009,"QUE","EAS","R1","N",123
2009,"QUE","EAS","AA","Y",2516
2009,"QUE","EAS","AA","N",974
2009,"QUE","EAS","RA","Y",474
2009,"QUE","EAS","RA","N",175
2009,"QUE","FAA","A1","Y",53
2009,"QUE","FAA","A1","N",15
2009,"QUE","FAA","R1","Y",11
2009,"QUE","FAA","R1","N",3
2009,"QUE","FAA","AA","Y",258
2009,"QUE","FAA","AA","N",57
2009,"QUE","FAA","RA","Y",16
2009,"QUE","FAA","RA","N",4
2009,"QUE","MUS","A1","Y",52
2009,"QUE","MUS","A1","N",15
2009,"QUE","MUS","R1","Y",30
2009,"QUE","MUS","R1","N",4
2009,"QUE","MUS","AA","Y",195
2009,"QUE","MUS","AA","N",53
2009,"QUE","MUS","RA","Y",42
2009,"QUE","MUS","RA","N",7
2009,"QUE","NUR","A1","Y",130
2009,"QUE","NUR","A1","N",64
2009,"QUE","NUR","R1","Y",41
2009,"QUE","NUR","R1","N",13
2009,"QUE","NUR","AA","Y",564
2009,"QUE","NUR","AA","N",184
2009,"QUE","NUR","RA","Y",62
2009,"QUE","NUR","RA","N",17
2009,"QUE","IPR","A1","N",14
2009,"QUE","IPR","R1","Y",1
2009,"QUE","IPR","R1","N",16
2009,"QUE","IPR","AA","N",14
2009,"QUE","IPR","RA","Y",2
2009,"QUE","IPR","RA","N",17
2008,"QUE","AHS","A1","Y",1749
2008,"QUE","AHS","A1","N",731
2008,"QUE","AHS","R1","Y",798
2008,"QUE","AHS","R1","N",231
2008,"QUE","AHS","AA","Y",6527
2008,"QUE","AHS","AA","N",1887
2008,"QUE","AHS","RA","Y",1111
2008,"QUE","AHS","RA","N",296
2008,"QUE","SCI","A1","Y",1091
2008,"QUE","SCI","A1","N",607
2008,"QUE","SCI","R1","Y",395
2008,"QUE","SCI","R1","N",179
2008,"QUE","SCI","AA","Y",5177
2008,"QUE","SCI","AA","N",1729
2008,"QUE","SCI","RA","Y",588
2008,"QUE","SCI","RA","N",245
2008,"QUE","CMB","A1","Y",953
2008,"QUE","CMB","A1","N",550
2008,"QUE","CMB","R1","Y",150
2008,"QUE","CMB","R1","N",96
2008,"QUE","CMB","AA","Y",3143
2008,"QUE","CMB","AA","N",1625
2008,"QUE","CMB","RA","Y",191
2008,"QUE","CMB","RA","N",129
2008,"QUE","EDU","A1","Y",428
2008,"QUE","EDU","A1","N",73
2008,"QUE","EDU","R1","Y",75
2008,"QUE","EDU","R1","N",8
2008,"QUE","EDU","AA","Y",1243
2008,"QUE","EDU","AA","N",235
2008,"QUE","EDU","RA","Y",88
2008,"QUE","EDU","RA","N",9
2008,"QUE","PHE","A1","Y",112
2008,"QUE","PHE","A1","N",21
2008,"QUE","PHE","R1","Y",34
2008,"QUE","PHE","R1","N",3
2008,"QUE","PHE","AA","Y",399
2008,"QUE","PHE","AA","N",83
2008,"QUE","PHE","RA","Y",44
2008,"QUE","PHE","RA","N",6
2008,"QUE","EAS","A1","Y",544
2008,"QUE","EAS","A1","N",355
2008,"QUE","EAS","R1","Y",351
2008,"QUE","EAS","R1","N",130
2008,"QUE","EAS","AA","Y",2326
2008,"QUE","EAS","AA","N",1087
2008,"QUE","EAS","RA","Y",511
2008,"QUE","EAS","RA","N",180
2008,"QUE","FAA","A1","Y",60
2008,"QUE","FAA","A1","N",29
2008,"QUE","FAA","R1","Y",16
2008,"QUE","FAA","R1","N",5
2008,"QUE","FAA","AA","Y",256
2008,"QUE","FAA","AA","N",64
2008,"QUE","FAA","RA","Y",19
2008,"QUE","FAA","RA","N",5
2008,"QUE","MUS","A1","Y",39
2008,"QUE","MUS","A1","N",13
2008,"QUE","MUS","R1","Y",19
2008,"QUE","MUS","R1","N",1
2008,"QUE","MUS","AA","Y",203
2008,"QUE","MUS","AA","N",45
2008,"QUE","MUS","RA","Y",36
2008,"QUE","MUS","RA","N",4
2008,"QUE","NUR","A1","Y",103
2008,"QUE","NUR","A1","N",71
2008,"QUE","NUR","R1","Y",33
2008,"QUE","NUR","R1","N",15
2008,"QUE","NUR","AA","Y",492
2008,"QUE","NUR","AA","N",166
2008,"QUE","NUR","RA","Y",65
2008,"QUE","NUR","RA","N",17
2007,"QUE","AHS","A1","Y",1607
2007,"QUE","AHS","A1","N",724
2007,"QUE","AHS","R1","Y",683
2007,"QUE","AHS","R1","N",234
2007,"QUE","AHS","AA","Y",6011
2007,"QUE","AHS","AA","N",1850
2007,"QUE","AHS","RA","Y",935
2007,"QUE","AHS","RA","N",293
2007,"QUE","SCI","A1","Y",1083
2007,"QUE","SCI","A1","N",498
2007,"QUE","SCI","R1","Y",399
2007,"QUE","SCI","R1","N",135
2007,"QUE","SCI","AA","Y",5298
2007,"QUE","SCI","AA","N",1571
2007,"QUE","SCI","RA","Y",597
2007,"QUE","SCI","RA","N",190
2007,"QUE","CMB","A1","Y",933
2007,"QUE","CMB","A1","N",512
2007,"QUE","CMB","R1","Y",161
2007,"QUE","CMB","R1","N",67
2007,"QUE","CMB","AA","Y",3020
2007,"QUE","CMB","AA","N",1438
2007,"QUE","CMB","RA","Y",209
2007,"QUE","CMB","RA","N",91
2007,"QUE","EDU","A1","Y",536
2007,"QUE","EDU","A1","N",116
2007,"QUE","EDU","R1","Y",62
2007,"QUE","EDU","R1","N",18
2007,"QUE","EDU","AA","Y",1554
2007,"QUE","EDU","AA","N",289
2007,"QUE","EDU","RA","Y",74
2007,"QUE","EDU","RA","N",19
2007,"QUE","PHE","A1","Y",115
2007,"QUE","PHE","A1","N",18
2007,"QUE","PHE","R1","Y",29
2007,"QUE","PHE","R1","N",3
2007,"QUE","PHE","AA","Y",527
2007,"QUE","PHE","AA","N",74
2007,"QUE","PHE","RA","Y",38
2007,"QUE","PHE","RA","N",4
2007,"QUE","EAS","A1","Y",474
2007,"QUE","EAS","A1","N",290
2007,"QUE","EAS","R1","Y",257
2007,"QUE","EAS","R1","N",116
2007,"QUE","EAS","AA","Y",2094
2007,"QUE","EAS","AA","N",1051
2007,"QUE","EAS","RA","Y",383
2007,"QUE","EAS","RA","N",180
2007,"QUE","FAA","A1","Y",68
2007,"QUE","FAA","A1","N",10
2007,"QUE","FAA","R1","Y",18
2007,"QUE","FAA","R1","N",1
2007,"QUE","FAA","AA","Y",253
2007,"QUE","FAA","AA","N",48
2007,"QUE","FAA","RA","Y",26
2007,"QUE","FAA","RA","N",1
2007,"QUE","MUS","A1","Y",39
2007,"QUE","MUS","A1","N",9
2007,"QUE","MUS","R1","Y",23
2007,"QUE","MUS","R1","N",6
2007,"QUE","MUS","AA","Y",178
2007,"QUE","MUS","AA","N",42
2007,"QUE","MUS","RA","Y",39
2007,"QUE","MUS","RA","N",8
2007,"QUE","NUR","A1","Y",102
2007,"QUE","NUR","A1","N",49
2007,"QUE","NUR","R1","Y",39
2007,"QUE","NUR","R1","N",22
2007,"QUE","NUR","AA","Y",458
2007,"QUE","NUR","AA","N",147
2007,"QUE","NUR","RA","Y",51
2007,"QUE","NUR","RA","N",24
2006,"QUE","AHS","A1","Y",1630
2006,"QUE","AHS","A1","N",723
2006,"QUE","AHS","R1","Y",665
2006,"QUE","AHS","R1","N",218
2006,"QUE","AHS","AA","Y",6024
2006,"QUE","AHS","AA","N",1891
2006,"QUE","AHS","RA","Y",831
2006,"QUE","AHS","RA","N",287
2006,"QUE","SCI","A1","Y",945
2006,"QUE","SCI","A1","N",531
2006,"QUE","SCI","R1","Y",340
2006,"QUE","SCI","R1","N",133
2006,"QUE","SCI","AA","Y",4774
2006,"QUE","SCI","AA","N",1543
2006,"QUE","SCI","RA","Y",502
2006,"QUE","SCI","RA","N",176
2006,"QUE","CMB","A1","Y",794
2006,"QUE","CMB","A1","N",432
2006,"QUE","CMB","R1","Y",163
2006,"QUE","CMB","R1","N",63
2006,"QUE","CMB","AA","Y",2783
2006,"QUE","CMB","AA","N",1356
2006,"QUE","CMB","RA","Y",207
2006,"QUE","CMB","RA","N",86
2006,"QUE","EDU","A1","Y",570
2006,"QUE","EDU","A1","N",113
2006,"QUE","EDU","R1","Y",77
2006,"QUE","EDU","R1","N",12
2006,"QUE","EDU","AA","Y",1621
2006,"QUE","EDU","AA","N",292
2006,"QUE","EDU","RA","Y",83
2006,"QUE","EDU","RA","N",15
2006,"QUE","PHE","A1","Y",168
2006,"QUE","PHE","A1","N",66
2006,"QUE","PHE","R1","Y",61
2006,"QUE","PHE","R1","N",10
2006,"QUE","PHE","AA","Y",645
2006,"QUE","PHE","AA","N",205
2006,"QUE","PHE","RA","Y",72
2006,"QUE","PHE","RA","N",11
2006,"QUE","EAS","A1","Y",392
2006,"QUE","EAS","A1","N",255
2006,"QUE","EAS","R1","Y",226
2006,"QUE","EAS","R1","N",109
2006,"QUE","EAS","AA","Y",1912
2006,"QUE","EAS","AA","N",947
2006,"QUE","EAS","RA","Y",337
2006,"QUE","EAS","RA","N",167
2006,"QUE","FAA","A1","Y",63
2006,"QUE","FAA","A1","N",15
2006,"QUE","FAA","R1","Y",20
2006,"QUE","FAA","R1","N",1
2006,"QUE","FAA","AA","Y",261
2006,"QUE","FAA","AA","N",55
2006,"QUE","FAA","RA","Y",25
2006,"QUE","FAA","RA","N",2
2006,"QUE","MUS","A1","Y",56
2006,"QUE","MUS","A1","N",16
2006,"QUE","MUS","R1","Y",29
2006,"QUE","MUS","R1","N",4
2006,"QUE","MUS","AA","Y",182
2006,"QUE","MUS","AA","N",42
2006,"QUE","MUS","RA","Y",41
