"Year","EducationLevel","Metric","AgeGroup","Sex","Count"
2014,"E3","UNE","25-34","M",16.5
2014,"E3","UNE","25-34","F",8.2
2014,"E3","UNE","55+","M",7.2
2014,"E3","UNE","55+","F",9.4
2014,"E3","UNE","55-64","M",6.8
2014,"E3","UNE","55-64","F",9.2
2014,"E3","NLF","15-24","M",76.5
2014,"E3","NLF","15-24","F",72.3
2014,"E3","NLF","25-34","M",25.7
2014,"E3","NLF","25-34","F",43
2014,"E3","NLF","55+","M",214.6
2014,"E3","NLF","55+","F",346.8
2014,"E3","NLF","55-64","M",66
2014,"E3","NLF","55-64","F",104.6
2014,"E3","URT","15-24","M",15.4
2014,"E3","URT","15-24","F",14.5
2014,"E3","URT","25-34","M",10
2014,"E3","URT","25-34","F",8.2
2014,"E3","URT","55+","M",4.3
2014,"E3","URT","55+","F",5.7
2014,"E3","URT","55-64","M",5
2014,"E3","URT","55-64","F",6.8
2014,"E3","PRT","15-24","M",71.2
2014,"E3","PRT","15-24","F",66.6
2014,"E3","PRT","25-34","M",86.5
2014,"E3","PRT","25-34","F",69.8
2014,"E3","PRT","55+","M",43.9
2014,"E3","PRT","55+","F",32.3
2014,"E3","PRT","55-64","M",67.5
2014,"E3","PRT","55-64","F",56.5
2014,"E3","ERT","15-24","M",60.3
2014,"E3","ERT","15-24","F",57
2014,"E3","ERT","25-34","M",77.8
2014,"E3","ERT","25-34","F",64.1
2014,"E3","ERT","55+","M",42
2014,"E3","ERT","55+","F",30.5
2014,"E3","ERT","55-64","M",64.1
2014,"E3","ERT","55-64","F",52.6
2014,"E4","LFO","15-24","M",102.6
2014,"E4","LFO","15-24","F",119.4
2014,"E4","LFO","25-34","M",47.9
2014,"E4","LFO","25-34","F",40.7
2014,"E4","LFO","55+","M",33.2
2014,"E4","LFO","55+","F",30.2
2014,"E4","LFO","55-64","M",25.4
2014,"E4","LFO","55-64","F",24.1
2014,"E4","EFT","15-24","M",43.5
2014,"E4","EFT","15-24","F",31.1
2014,"E4","EFT","25-34","M",35.5
2014,"E4","EFT","25-34","F",26.6
2014,"E4","EFT","55+","M",24.9
2014,"E4","EFT","55+","F",19.6
2014,"E4","EFT","55-64","M",20.2
2014,"E4","EFT","55-64","F",16.8
2014,"E4","EPT","15-24","M",43.3
2014,"E4","EPT","15-24","F",73.1
2014,"E4","EPT","25-34","M",5.8
2014,"E4","EPT","25-34","F",9.4
2014,"E4","EPT","55+","M",6.2
2014,"E4","EPT","55+","F",7.8
2014,"E4","EPT","55-64","M",3.4
2014,"E4","EPT","55-64","F",5.2
2014,"E4","UNE","15-24","M",15.8
2014,"E4","UNE","15-24","F",15.2
2014,"E4","UNE","25-34","M",6.6
2014,"E4","UNE","25-34","F",4.7
2014,"E4","UNE","55+","M",2.1
2014,"E4","UNE","55+","F",2.8
2014,"E4","UNE","55-64","M",1.8
2014,"E4","UNE","55-64","F",2.2
2014,"E4","NLF","15-24","M",71
2014,"E4","NLF","15-24","F",66.6
2014,"E4","NLF","25-34","M",11.1
2014,"E4","NLF","25-34","F",13
2014,"E4","NLF","55+","M",32.2
2014,"E4","NLF","55+","F",48.9
2014,"E4","NLF","55-64","M",9.1
2014,"E4","NLF","55-64","F",15.9
2014,"E4","URT","15-24","M",15.4
2014,"E4","URT","15-24","F",12.7
2014,"E4","URT","25-34","M",13.8
2014,"E4","URT","25-34","F",11.5
2014,"E4","URT","55+","M",6.3
2014,"E4","URT","55+","F",9.3
2014,"E4","URT","55-64","M",7.1
2014,"E4","URT","55-64","F",9.1
2014,"E4","PRT","15-24","M",59.1
2014,"E4","PRT","15-24","F",64.2
2014,"E4","PRT","25-34","M",81.3
2014,"E4","PRT","25-34","F",75.7
2014,"E4","PRT","55+","M",50.8
2014,"E4","PRT","55+","F",38.2
2014,"E4","PRT","55-64","M",73.6
2014,"E4","PRT","55-64","F",60.3
2014,"E4","ERT","15-24","M",50
2014,"E4","ERT","15-24","F",56
2014,"E4","ERT","25-34","M",70.1
2014,"E4","ERT","25-34","F",66.9
2014,"E4","ERT","55+","M",47.6
2014,"E4","ERT","55+","F",34.6
2014,"E4","ERT","55-64","M",68.1
2014,"E4","ERT","55-64","F",54.8
2014,"E5","LFO","15-24","M",15.9
2014,"E5","LFO","15-24","F",6.1
2014,"E5","LFO","25-34","M",49.8
2014,"E5","LFO","25-34","F",18.6
2014,"E5","LFO","55+","M",80.6
2014,"E5","LFO","55+","F",25.1
2014,"E5","LFO","55-64","M",60.5
2014,"E5","LFO","55-64","F",18.5
2014,"E5","EFT","15-24","M",13
2014,"E5","EFT","15-24","F",3.2
2014,"E5","EFT","25-34","M",44.9
2014,"E5","EFT","25-34","F",12.3
2014,"E5","EFT","55+","M",61.7
2014,"E5","EFT","55+","F",14.2
2014,"E5","EFT","55-64","M",50.2
2014,"E5","EFT","55-64","F",10.8
2014,"E5","EPT","15-24","F",2
2014,"E5","EPT","25-34","F",4.8
2014,"E5","EPT","55+","M",13.6
2014,"E5","EPT","55+","F",9.5
2014,"E5","EPT","55-64","M",5.8
2014,"E5","EPT","55-64","F",6.3
2014,"E5","UNE","15-24","M",1.5
2014,"E5","UNE","25-34","M",3.5
2014,"E5","UNE","25-34","F",1.5
2014,"E5","UNE","55+","M",5.3
2014,"E5","UNE","55-64","M",4.5
2014,"E5","NLF","15-24","M",1.7
2014,"E5","NLF","25-34","M",1.9
2014,"E5","NLF","25-34","F",6.7
2014,"E5","NLF","55+","M",121.6
2014,"E5","NLF","55+","F",64
2014,"E5","NLF","55-64","M",22.8
2014,"E5","NLF","55-64","F",13.9
2014,"E5","URT","15-24","M",9.4
2014,"E5","URT","25-34","M",7
2014,"E5","URT","25-34","F",8.1
2014,"E5","URT","55+","M",6.6
2014,"E5","URT","55-64","M",7.4
2014,"E5","PRT","15-24","M",90.3
2014,"E5","PRT","15-24","F",85.9
2014,"E5","PRT","25-34","M",96.3
2014,"E5","PRT","25-34","F",73.2
2014,"E5","PRT","55+","M",39.9
2014,"E5","PRT","55+","F",28.2
2014,"E5","PRT","55-64","M",72.7
2014,"E5","PRT","55-64","F",57.1
2014,"E5","ERT","15-24","M",81.8
2014,"E5","ERT","15-24","F",73.2
2014,"E5","ERT","25-34","M",89.6
2014,"E5","ERT","25-34","F",67.3
2014,"E5","ERT","55+","M",37.2
2014,"E5","ERT","55+","F",26.6
2014,"E5","ERT","55-64","M",67.3
2014,"E5","ERT","55-64","F",52.8
2014,"E6","LFO","15-24","M",62
2014,"E6","LFO","15-24","F",81.8
2014,"E6","LFO","25-34","M",214
2014,"E6","LFO","25-34","F",231.2
2014,"E6","LFO","55+","M",159.9
2014,"E6","LFO","55+","F",187.8
2014,"E6","LFO","55-64","M",132.9
2014,"E6","LFO","55-64","F",160
2014,"E6","EFT","15-24","M",43
2014,"E6","EFT","15-24","F",46.5
2014,"E6","EFT","25-34","M",187.5
2014,"E6","EFT","25-34","F",174.1
2014,"E6","EFT","55+","M",132.3
2014,"E6","EFT","55+","F",131.7
2014,"E6","EFT","55-64","M",114.5
2014,"E6","EFT","55-64","F",117.6
2014,"E6","EPT","15-24","M",12.9
2014,"E6","EPT","15-24","F",28
2014,"E6","EPT","25-34","M",12.7
2014,"E6","EPT","25-34","F",44.1
2014,"E6","EPT","55+","M",19.6
2014,"E6","EPT","55+","F",47.3
2014,"E6","EPT","55-64","M",12
2014,"E6","EPT","55-64","F",33.7
2014,"E6","UNE","15-24","M",6.1
2014,"E6","UNE","15-24","F",7.2
2014,"E6","UNE","25-34","M",13.8
2014,"E6","UNE","25-34","F",13
2014,"E6","UNE","55+","M",8.1
2014,"E6","UNE","55+","F",8.9
2014,"E6","UNE","55-64","M",6.3
2014,"E6","UNE","55-64","F",8.7
2014,"E6","NLF","15-24","M",8.4
2014,"E6","NLF","15-24","F",10.3
2014,"E6","NLF","25-34","M",11
2014,"E6","NLF","25-34","F",36.6
2014,"E6","NLF","55+","M",128.3
2014,"E6","NLF","55+","F",245.7
2014,"E6","NLF","55-64","M",47.4
2014,"E6","NLF","55-64","F",74.4
2014,"E6","URT","15-24","M",9.8
2014,"E6","URT","15-24","F",8.8
2014,"E6","URT","25-34","M",6.4
2014,"E6","URT","25-34","F",5.6
2014,"E6","URT","55+","M",5.1
2014,"E6","URT","55+","F",4.7
2014,"E6","URT","55-64","M",4.7
2014,"E6","URT","55-64","F",5.4
2014,"E6","PRT","15-24","M",88.1
2014,"E6","PRT","15-24","F",88.9
2014,"E6","PRT","25-34","M",95.1
2014,"E6","PRT","25-34","F",86.3
2014,"E6","PRT","55+","M",55.5
2014,"E6","PRT","55+","F",43.3
2014,"E6","PRT","55-64","M",73.7
2014,"E6","PRT","55-64","F",68.3
2014,"E6","ERT","15-24","M",79.4
2014,"E6","ERT","15-24","F",81.1
2014,"E6","ERT","25-34","M",89
2014,"E6","ERT","25-34","F",81.5
2014,"E6","ERT","55+","M",52.7
2014,"E6","ERT","55+","F",41.3
2014,"E6","ERT","55-64","M",70.2
2014,"E6","ERT","55-64","F",64.6
2014,"E7","LFO","15-24","M",7.7
2014,"E7","LFO","15-24","F",8.3
2014,"E7","LFO","25-34","M",14.9
2014,"E7","LFO","25-34","F",15.9
2014,"E7","LFO","55+","M",19.2
2014,"E7","LFO","55+","F",17.2
2014,"E7","LFO","55-64","M",13.3
2014,"E7","LFO","55-64","F",14.6
2014,"E7","EFT","15-24","M",3.7
2014,"E7","EFT","15-24","F",3.6
2014,"E7","EFT","25-34","M",12.3
2014,"E7","EFT","25-34","F",10.8
2014,"E7","EFT","55+","M",14.5
2014,"E7","EFT","55+","F",11.8
2014,"E7","EFT","55-64","M",11.3
2014,"E7","EFT","55-64","F",10.6
2014,"E7","EPT","15-24","M",2.8
2014,"E7","EPT","15-24","F",4.3
2014,"E7","EPT","25-34","F",4.2
2014,"E7","EPT","55+","M",3.9
2014,"E7","EPT","55+","F",4.9
2014,"E7","EPT","55-64","F",3.5
2014,"E7","NLF","15-24","M",2.1
2014,"E7","NLF","15-24","F",2.5
2014,"E7","NLF","25-34","F",2.4
2014,"E7","NLF","55+","M",21.5
2014,"E7","NLF","55+","F",23
2014,"E7","NLF","55-64","M",5.9
2014,"E7","NLF","55-64","F",8.5
2014,"E7","PRT","15-24","M",78.6
2014,"E7","PRT","15-24","F",76.9
2014,"E7","PRT","25-34","M",93.7
2014,"E7","PRT","25-34","F",86.9
2014,"E7","PRT","55+","M",47.2
2014,"E7","PRT","55+","F",42.8
2014,"E7","PRT","55-64","M",69.3
2014,"E7","PRT","55-64","F",63.2
2014,"E7","ERT","15-24","M",66.3
2014,"E7","ERT","15-24","F",72.2
2014,"E7","ERT","25-34","M",85.5
2014,"E7","ERT","25-34","F",81.4
2014,"E7","ERT","55+","M",45.2
2014,"E7","ERT","55+","F",41.5
2014,"E7","ERT","55-64","M",65.6
2014,"E7","ERT","55-64","F",61.5
2014,"E8","LFO","15-24","M",44.2
2014,"E8","LFO","15-24","F",65.1
2014,"E8","LFO","25-34","M",179.4
2014,"E8","LFO","25-34","F",229.5
2014,"E8","LFO","55+","M",126.9
2014,"E8","LFO","55+","F",106.5
2014,"E8","LFO","55-64","M",98.7
2014,"E8","LFO","55-64","F",90.6
2014,"E8","EFT","15-24","M",27.8
2014,"E8","EFT","15-24","F",36
2014,"E8","EFT","25-34","M",152.5
2014,"E8","EFT","25-34","F",184.8
2014,"E8","EFT","55+","M",99.1
2014,"E8","EFT","55+","F",71.3
2014,"E8","EFT","55-64","M",80.6
2014,"E8","EFT","55-64","F",64.5
2014,"E8","EPT","15-24","M",10.8
2014,"E8","EPT","15-24","F",21.9
2014,"E8","EPT","25-34","M",15.8
2014,"E8","EPT","25-34","F",31.8
2014,"E8","EPT","55+","M",20.6
2014,"E8","EPT","55+","F",29.3
2014,"E8","EPT","55-64","M",11.6
2014,"E8","EPT","55-64","F",20.9
2014,"E8","UNE","15-24","M",5.6
2014,"E8","UNE","15-24","F",7.2
2014,"E8","UNE","25-34","M",11.1
2014,"E8","UNE","25-34","F",12.9
2014,"E8","UNE","55+","M",7.2
2014,"E8","UNE","55+","F",5.9
2014,"E8","UNE","55-64","M",6.5
2014,"E8","UNE","55-64","F",5.2
2014,"E8","NLF","15-24","M",12
2014,"E8","NLF","15-24","F",16.1
2014,"E8","NLF","25-34","M",16.2
2014,"E8","NLF","25-34","F",35.3
2014,"E8","NLF","55+","M",120.9
2014,"E8","NLF","55+","F",137.4
2014,"E8","NLF","55-64","M",34.3
2014,"E8","NLF","55-64","F",50.7
2014,"E8","URT","15-24","M",12.7
2014,"E8","URT","15-24","F",11.1
2014,"E8","URT","25-34","M",6.2
2014,"E8","URT","25-34","F",5.6
2014,"E8","URT","55+","M",5.7
2014,"E8","URT","55+","F",5.5
2014,"E8","URT","55-64","M",6.6
2014,"E8","URT","55-64","F",5.7
2014,"E8","PRT","15-24","M",78.6
2014,"E8","PRT","15-24","F",80.2
2014,"E8","PRT","25-34","M",91.7
2014,"E8","PRT","25-34","F",86.6
2014,"E8","PRT","55+","M",51.2
2014,"E8","PRT","55+","F",43.7
2014,"E8","PRT","55-64","M",74.2
2014,"E8","PRT","55-64","F",64.1
2014,"E8","ERT","15-24","M",68.7
2014,"E8","ERT","15-24","F",71.3
2014,"E8","ERT","25-34","M",86
2014,"E8","ERT","25-34","F",81.8
2014,"E8","ERT","55+","M",48.3
2014,"E8","ERT","55+","F",41.2
2014,"E8","ERT","55-64","M",69.3
2014,"E8","ERT","55-64","F",60.5
2014,"E9","LFO","15-24","M",4.9
2014,"E9","LFO","15-24","F",8.2
2014,"E9","LFO","25-34","M",77.9
2014,"E9","LFO","25-34","F",96.7
2014,"E9","LFO","55+","M",101.7
2014,"E9","LFO","55+","F",66.2
2014,"E9","LFO","55-64","M",74.9
2014,"E9","LFO","55-64","F",55.3
2014,"E9","EFT","15-24","M",3
2014,"E9","EFT","15-24","F",4.2
2014,"E9","EFT","25-34","M",65.4
2014,"E9","EFT","25-34","F",78.6
2014,"E9","EFT","55+","M",78.6
2014,"E9","EFT","55+","F",46.6
2014,"E9","EFT","55-64","M",63.6
2014,"E9","EFT","55-64","F",41.4
2014,"E9","EPT","15-24","F",2.3
2014,"E9","EPT","25-34","M",6.8
2014,"E9","EPT","25-34","F",12.8
2014,"E9","EPT","55+","M",18
2014,"E9","EPT","55+","F",16.8
2014,"E9","EPT","55-64","M",7.1
2014,"E9","EPT","55-64","F",11.6
2014,"E9","UNE","15-24","F",1.6
2014,"E9","UNE","25-34","M",5.7
2014,"E9","UNE","25-34","F",5.4
2014,"E9","UNE","55+","M",5.2
2014,"E9","UNE","55+","F",2.8
2014,"E9","UNE","55-64","M",4.1
2014,"E9","UNE","55-64","F",2.4
2014,"E9","NLF","25-34","M",8.8
2014,"E9","NLF","25-34","F",12.7
2014,"E9","NLF","55+","M",82.9
2014,"E9","NLF","55+","F",55.4
2014,"E9","NLF","55-64","M",19.5
2014,"E9","NLF","55-64","F",21.7
2014,"E9","URT","15-24","F",19.5
2014,"E9","URT","25-34","M",7.3
2014,"E9","URT","25-34","F",5.6
2014,"E9","URT","55+","M",5.1
2014,"E9","URT","55+","F",4.2
2014,"E9","URT","55-64","M",5.5
2014,"E9","URT","55-64","F",4.3
2014,"E9","PRT","15-24","M",80.3
2014,"E9","PRT","15-24","F",92.1
2014,"E9","PRT","25-34","M",90
2014,"E9","PRT","25-34","F",88.4
2014,"E9","PRT","55+","M",55.1
2014,"E9","PRT","55+","F",54.4
2014,"E9","PRT","55-64","M",79.3
2014,"E9","PRT","55-64","F",71.8
2014,"E9","ERT","15-24","M",70.5
2014,"E9","ERT","15-24","F",74.2
2014,"E9","ERT","25-34","M",83.4
2014,"E9","ERT","25-34","F",83.5
2014,"E9","ERT","55+","M",52.3
2014,"E9","ERT","55+","F",52.1
2014,"E9","ERT","55-64","M",75
2014,"E9","ERT","55-64","F",68.8
2015,"E0","LFO","15-24","M",7.9
2015,"E0","LFO","15-24","F",6.1
2015,"E0","LFO","25-34","M",5.3
2015,"E0","LFO","25-34","F",3.2
2015,"E0","LFO","55+","M",27.9
2015,"E0","LFO","55+","F",18.6
2015,"E0","LFO","55-64","M",16.4
2015,"E0","LFO","55-64","F",13.6
2015,"E0","EFT","15-24","M",3.6
2015,"E0","EFT","15-24","F",1.9
2015,"E0","EFT","25-34","M",4.2
2015,"E0","EFT","25-34","F",1.7
2015,"E0","EFT","55+","M",20.7
2015,"E0","EFT","55+","F",10.9
2015,"E0","EFT","55-64","M",13.9
2015,"E0","EFT","55-64","F",8.6
2015,"E0","EPT","15-24","M",3
2015,"E0","EPT","15-24","F",2.6
2015,"E0","EPT","55+","M",5
2015,"E0","EPT","55+","F",6.3
2015,"E0","EPT","55-64","F",4
2015,"E0","UNE","15-24","F",1.6
2015,"E0","UNE","55+","M",2.2
2015,"E0","UNE","55-64","M",1.5
2015,"E0","NLF","15-24","M",16.8
2015,"E0","NLF","15-24","F",14.8
2015,"E0","NLF","25-34","M",1.7
2015,"E0","NLF","25-34","F",4.8
2015,"E0","NLF","55+","M",133.7
2015,"E0","NLF","55+","F",217.5
2015,"E0","NLF","55-64","M",15.7
2015,"E0","NLF","55-64","F",26
2015,"E0","URT","15-24","F",26.2
2015,"E0","URT","55+","M",7.9
2015,"E0","URT","55-64","M",9.1
2015,"E0","PRT","15-24","M",32
2015,"E0","PRT","15-24","F",29.3
2015,"E0","PRT","25-34","M",75.7
2015,"E0","PRT","25-34","F",40
2015,"E0","PRT","55+","M",17.3
2015,"E0","PRT","55+","F",7.9
2015,"E0","PRT","55-64","M",50.9
2015,"E0","PRT","55-64","F",34.3
2015,"E0","ERT","15-24","M",26.7
2015,"E0","ERT","15-24","F",21.6
2015,"E0","ERT","25-34","M",67.1
2015,"E0","ERT","25-34","F",36.3
2015,"E0","ERT","55+","M",15.9
2015,"E0","ERT","55+","F",7.3
2015,"E0","ERT","55-64","M",46.6
2015,"E0","ERT","55-64","F",31.8
2015,"E1+2","LFO","15-24","M",117.8
2015,"E1+2","LFO","15-24","F",103.5
2015,"E1+2","LFO","25-34","M",37.9
2015,"E1+2","LFO","25-34","F",17.9
2015,"E1+2","LFO","55+","M",71.2
2015,"E1+2","LFO","55+","F",47.4
2015,"E1+2","LFO","55-64","M",54.7
2015,"E1+2","LFO","55-64","F",34.7
2015,"E1+2","EFT","15-24","M",22.9
2015,"E1+2","EFT","15-24","F",11
2015,"E1+2","EFT","25-34","M",29.9
2015,"E1+2","EFT","25-34","F",10.2
2015,"E1+2","EFT","55+","M",57.2
2015,"E1+2","EFT","55+","F",28.1
2015,"E1+2","EFT","55-64","M",47
2015,"E1+2","EFT","55-64","F",23.1
2015,"E1+2","EPT","15-24","M",65.3
2015,"E1+2","EPT","15-24","F",69.7
2015,"E1+2","EPT","25-34","M",2.7
2015,"E1+2","EPT","25-34","F",4.6
2015,"E1+2","EPT","55+","M",9.5
2015,"E1+2","EPT","55+","F",16.3
2015,"E1+2","EPT","55-64","M",3.8
2015,"E1+2","EPT","55-64","F",9
2015,"E1+2","UNE","15-24","M",29.6
2015,"E1+2","UNE","15-24","F",22.8
2015,"E1+2","UNE","25-34","M",5.4
2015,"E1+2","UNE","25-34","F",3.1
2015,"E1+2","UNE","55+","M",4.5
2015,"E1+2","UNE","55+","F",2.9
2015,"E1+2","UNE","55-64","M",3.9
2015,"E1+2","UNE","55-64","F",2.6
2015,"E1+2","NLF","15-24","M",166
2015,"E1+2","NLF","15-24","F",139.3
2015,"E1+2","NLF","25-34","M",11.7
2015,"E1+2","NLF","25-34","F",16
2015,"E1+2","NLF","55+","M",146
2015,"E1+2","NLF","55+","F",212.8
2015,"E1+2","NLF","55-64","M",38.2
2015,"E1+2","NLF","55-64","F",41.5
2015,"E1+2","URT","15-24","M",25.1
2015,"E1+2","URT","15-24","F",22
2015,"E1+2","URT","25-34","M",14.2
2015,"E1+2","URT","25-34","F",17.3
2015,"E1+2","URT","55+","M",6.3
2015,"E1+2","URT","55+","F",6.1
2015,"E1+2","URT","55-64","M",7.1
2015,"E1+2","URT","55-64","F",7.5
2015,"E1+2","PRT","15-24","M",41.5
2015,"E1+2","PRT","15-24","F",42.6
2015,"E1+2","PRT","25-34","M",76.3
2015,"E1+2","PRT","25-34","F",52.6
2015,"E1+2","PRT","55+","M",32.8
2015,"E1+2","PRT","55+","F",18.2
2015,"E1+2","PRT","55-64","M",58.9
2015,"E1+2","PRT","55-64","F",45.5
2015,"E1+2","ERT","15-24","M",31.1
2015,"E1+2","ERT","15-24","F",33.2
2015,"E1+2","ERT","25-34","M",65.6
2015,"E1+2","ERT","25-34","F",43.5
2015,"E1+2","ERT","55+","M",30.7
2015,"E1+2","ERT","55+","F",17.1
2015,"E1+2","ERT","55-64","M",54.7
2015,"E1+2","ERT","55-64","F",42.2
2015,"E3","LFO","15-24","M",183.6
2015,"E3","LFO","15-24","F",136.6
2015,"E3","LFO","25-34","M",155.8
2015,"E3","LFO","25-34","F",93.9
2015,"E3","LFO","55+","M",157.6
2015,"E3","LFO","55+","F",161.1
2015,"E3","LFO","55-64","M",127.2
2015,"E3","LFO","55-64","F",134.6
2015,"E3","EFT","15-24","M",99.5
2015,"E3","EFT","15-24","F",46
2015,"E3","EFT","25-34","M",129.2
2015,"E3","EFT","25-34","F",65.3
2015,"E3","EFT","55+","M",128.6
2015,"E3","EFT","55+","F",106.3
2015,"E3","EFT","55-64","M",109.4
2015,"E3","EFT","55-64","F",94
2015,"E3","EPT","15-24","M",54.8
2015,"E3","EPT","15-24","F",71.5
2015,"E3","EPT","25-34","M",9.6
2015,"E3","EPT","25-34","F",19.5
2015,"E3","EPT","55+","M",19.7
2015,"E3","EPT","55+","F",46.8
2015,"E3","EPT","55-64","M",9.9
2015,"E3","EPT","55-64","F",33.3
2015,"E3","UNE","15-24","M",29.3
2015,"E3","UNE","15-24","F",19.1
2015,"E3","UNE","25-34","M",17
2015,"E3","UNE","25-34","F",9.1
2015,"E3","UNE","55+","M",9.4
2015,"E3","UNE","55+","F",8
2015,"E3","UNE","55-64","M",7.9
2015,"E3","UNE","55-64","F",7.3
2015,"E3","NLF","15-24","M",79.1
2015,"E3","NLF","15-24","F",74.1
2015,"E3","NLF","25-34","M",27.1
2015,"E3","NLF","25-34","F",47.7
2015,"E3","NLF","55+","M",218.5
2015,"E3","NLF","55+","F",363.5
2015,"E3","NLF","55-64","M",65.4
2015,"E3","NLF","55-64","F",103.3
2015,"E3","URT","15-24","M",16
2015,"E3","URT","15-24","F",14
2015,"E3","URT","25-34","M",10.9
2015,"E3","URT","25-34","F",9.7
2015,"E3","URT","55+","M",6
2015,"E3","URT","55+","F",5
2015,"E3","URT","55-64","M",6.2
2015,"E3","URT","55-64","F",5.4
2015,"E3","PRT","15-24","M",69.9
2015,"E3","PRT","15-24","F",64.8
2015,"E3","PRT","25-34","M",85.2
2015,"E3","PRT","25-34","F",66.3
2015,"E3","PRT","55+","M",41.9
2015,"E3","PRT","55+","F",30.7
2015,"E3","PRT","55-64","M",66
2015,"E3","PRT","55-64","F",56.6
2015,"E3","ERT","15-24","M",58.8
2015,"E3","ERT","15-24","F",55.8
2015,"E3","ERT","25-34","M",75.9
2015,"E3","ERT","25-34","F",59.9
2015,"E3","ERT","55+","M",39.4
2015,"E3","ERT","55+","F",29.2
2015,"E3","ERT","55-64","M",61.9
2015,"E3","ERT","55-64","F",53.5
2015,"E4","LFO","15-24","M",100.6
2015,"E4","LFO","15-24","F",120.2
2015,"E4","LFO","25-34","M",46.6
2015,"E4","LFO","25-34","F",33.4
2015,"E4","LFO","55+","M",33.8
2015,"E4","LFO","55+","F",27.9
2015,"E4","LFO","55-64","M",27.1
2015,"E4","LFO","55-64","F",22.5
2015,"E4","EFT","15-24","M",41.6
2015,"E4","EFT","15-24","F",32.8
2015,"E4","EFT","25-34","M",38.9
2015,"E4","EFT","25-34","F",19.7
2015,"E4","EFT","55+","M",27
2015,"E4","EFT","55+","F",18.2
2015,"E4","EFT","55-64","M",22.3
2015,"E4","EFT","55-64","F",15.3
2015,"E4","EPT","15-24","M",43.9
2015,"E4","EPT","15-24","F",73
2015,"E4","EPT","25-34","M",3.7
2015,"E4","EPT","25-34","F",10.3
2015,"E4","EPT","55+","M",4.9
2015,"E4","EPT","55+","F",6.9
2015,"E4","EPT","55-64","M",3.1
2015,"E4","EPT","55-64","F",4.7
2015,"E4","UNE","15-24","M",15.2
2015,"E4","UNE","15-24","F",14.4
2015,"E4","UNE","25-34","M",4
2015,"E4","UNE","25-34","F",3.4
2015,"E4","UNE","55+","M",1.9
2015,"E4","UNE","55+","F",2.8
2015,"E4","UNE","55-64","M",1.7
2015,"E4","UNE","55-64","F",2.4
2015,"E4","NLF","15-24","M",72.4
2015,"E4","NLF","15-24","F",73.7
2015,"E4","NLF","25-34","M",9.5
2015,"E4","NLF","25-34","F",13.4
2015,"E4","NLF","55+","M",40.3
2015,"E4","NLF","55+","F",48.6
2015,"E4","NLF","55-64","M",12.4
2015,"E4","NLF","55-64","F",11.8
2015,"E4","URT","15-24","M",15.1
2015,"E4","URT","15-24","F",12
2015,"E4","URT","25-34","M",8.6
2015,"E4","URT","25-34","F",10.2
2015,"E4","URT","55+","M",5.6
2015,"E4","URT","55+","F",10
2015,"E4","URT","55-64","M",6.3
2015,"E4","URT","55-64","F",10.7
2015,"E4","PRT","15-24","M",58.2
2015,"E4","PRT","15-24","F",62
2015,"E4","PRT","25-34","M",83.1
2015,"E4","PRT","25-34","F",71.4
2015,"E4","PRT","55+","M",45.6
2015,"E4","PRT","55+","F",36.5
2015,"E4","PRT","55-64","M",68.8
2015,"E4","PRT","55-64","F",65.6
2015,"E4","ERT","15-24","M",49.4
2015,"E4","ERT","15-24","F",54.6
2015,"E4","ERT","25-34","M",75.9
2015,"E4","ERT","25-34","F",64.3
2015,"E4","ERT","55+","M",43
2015,"E4","ERT","55+","F",32.7
2015,"E4","ERT","55-64","M",64.5
2015,"E4","ERT","55-64","F",58.3
2015,"E5","LFO","15-24","M",13.6
2015,"E5","LFO","15-24","F",5.7
2015,"E5","LFO","25-34","M",55.9
2015,"E5","LFO","25-34","F",18.6
2015,"E5","LFO","55+","M",82.5
2015,"E5","LFO","55+","F",25.2
2015,"E5","LFO","55-64","M",60.8
2015,"E5","LFO","55-64","F",18.7
2015,"E5","EFT","15-24","M",9.2
2015,"E5","EFT","15-24","F",3.3
2015,"E5","EFT","25-34","M",50.4
2015,"E5","EFT","25-34","F",13.2
2015,"E5","EFT","55+","M",66.5
2015,"E5","EFT","55+","F",15.8
2015,"E5","EFT","55-64","M",52.2
2015,"E5","EFT","55-64","F",13.2
2015,"E5","EPT","15-24","M",2.2
2015,"E5","EPT","15-24","F",2.1
2015,"E5","EPT","25-34","M",1.7
2015,"E5","EPT","25-34","F",4.6
2015,"E5","EPT","55+","M",11.4
2015,"E5","EPT","55+","F",8.6
2015,"E5","EPT","55-64","M",4.5
2015,"E5","EPT","55-64","F",4.8
2015,"E5","UNE","15-24","M",2.2
2015,"E5","UNE","25-34","M",3.8
2015,"E5","UNE","55+","M",4.6
2015,"E5","UNE","55-64","M",4.1
2015,"E5","NLF","25-34","M",2.5
2015,"E5","NLF","25-34","F",3.5
2015,"E5","NLF","55+","M",120.2
2015,"E5","NLF","55+","F",58
2015,"E5","NLF","55-64","M",23.9
2015,"E5","NLF","55-64","F",12.8
2015,"E5","URT","15-24","M",16.2
2015,"E5","URT","25-34","M",6.8
2015,"E5","URT","55+","M",5.6
2015,"E5","URT","55-64","M",6.7
2015,"E5","PRT","15-24","M",90.1
2015,"E5","PRT","15-24","F",87.7
2015,"E5","PRT","25-34","M",95.6
2015,"E5","PRT","25-34","F",84.5
2015,"E5","PRT","55+","M",40.7
2015,"E5","PRT","55+","F",30.3
