"AcademicYear","Division","University","Range","StudentYear","Count","Percentage"
2011,"S","WMC",">250",2,39,.035
2011,"S","WMC",">250",3,5,.006
2011,"S","WLA",">250",1,30,.155
2011,"S","WLA",">250",2,3,.009
2011,"S","WIN",">250",1,11,.063
2011,"S","WIN",">250",2,2,.008
2011,"S","YOR",">250",1,47,.068
2011,"S","YOR",">250",2,17,.023
2011,"S","YOR",">250",3,2,.002
2011,"S","YOR",">250",4,2,.002
2010,"S","BRO",">250",1,57,.188
2010,"S","BRO",">250",2,1,.002
2010,"S","CAR",">250",1,33,.09
2010,"S","CAR",">250",2,3,.008
2010,"S","GUE",">250",1,85,.23
2010,"S","GUE",">250",2,31,.049
2010,"S","GUE",">250",3,9,.009
2010,"S","LAK",">250",1,4,.021
2010,"S","LAU",">250",1,3,.019
2010,"S","MCM",">250",1,50,.211
2010,"S","MCM",">250",2,24,.072
2010,"S","MCM",">250",3,5,.012
2010,"S","MCM",">250",4,1,.003
2010,"S","OCA",">250",1,2,.007
2010,"S","OTT",">250",1,17,.031
2010,"S","OTT",">250",2,5,.008
2010,"S","OTT",">250",4,1,.002
2010,"S","UOI",">250",1,3,.029
2010,"S","UOI",">250",2,2,.02
2010,"S","QUE",">250",1,22,.07
2010,"S","QUE",">250",2,10,.033
2010,"S","QUE",">250",3,3,.007
2010,"S","RYE",">250",1,16,.027
2010,"S","TAC",">250",1,64,.108
2010,"S","TAC",">250",2,36,.039
2010,"S","TAC",">250",3,7,.006
2010,"S","TSG",">250",1,26,.067
2010,"S","TSG",">250",2,20,.039
2010,"S","TSG",">250",3,5,.008
2010,"S","TMI",">250",1,20,.184
2010,"S","TMI",">250",2,7,.036
2010,"S","TMI",">250",3,1,.002
2010,"S","TSC",">250",1,18,.184
2010,"S","TSC",">250",2,9,.041
2010,"S","TSC",">250",3,1,.005
2010,"S","TRE",">250",1,17,.105
2010,"S","WAT",">250",1,26,.045
2010,"S","WAT",">250",2,12,.021
2010,"S","WAT",">250",3,5,.011
2010,"S","WMC",">250",1,51,.14
2010,"S","WMC",">250",2,36,.034
2010,"S","WMC",">250",3,7,.009
2010,"S","WLA",">250",1,28,.16
2010,"S","WLA",">250",2,2,.006
2010,"S","WIN",">250",1,11,.066
2010,"S","WIN",">250",2,2,.008
2010,"S","YOR",">250",1,53,.078
2010,"S","YOR",">250",2,20,.027
2010,"S","YOR",">250",3,2,.002
2010,"S","YOR",">250",4,2,.002
2009,"S","BRO",">250",1,52,.165
2009,"S","BRO",">250",2,1,.002
2009,"S","CAR",">250",1,28,.089
2009,"S","CAR",">250",2,3,.008
2009,"S","GUE",">250",1,80,.202
2009,"S","GUE",">250",2,30,.049
2009,"S","GUE",">250",3,8,.007
2009,"S","LAK",">250",1,4,.022
2009,"S","LAU",">250",1,2,.012
2009,"S","MCM",">250",1,39,.122
2009,"S","MCM",">250",2,20,.048
2009,"S","MCM",">250",3,2,.005
2009,"S","MCM",">250",4,1,.002
2009,"S","OCA",">250",1,2,.007
2009,"S","OTT",">250",1,14,.025
2009,"S","OTT",">250",2,5,.008
2009,"S","OTT",">250",4,2,.004
2009,"S","UOI",">250",1,1,.009
2009,"S","UOI",">250",2,1,.01
2009,"S","UOI",">250",4,1,.006
2009,"S","QUE",">250",1,23,.048
2009,"S","QUE",">250",2,13,.04
2009,"S","QUE",">250",3,3,.006
2009,"S","RYE",">250",1,11,.017
2009,"S","TAC",">250",1,67,.11
2009,"S","TAC",">250",2,27,.029
2009,"S","TAC",">250",3,8,.007
2009,"S","TAC",">250",4,1,.002
2009,"S","TSG",">250",1,27,.068
2009,"S","TSG",">250",2,16,.03
2009,"S","TSG",">250",3,6,.008
2009,"S","TSG",">250",4,1,.002
2009,"S","TMI",">250",1,23,.207
2009,"S","TMI",">250",2,5,.023
2009,"S","TMI",">250",3,1,.002
2009,"S","TSC",">250",1,18,.168
2009,"S","TSC",">250",2,7,.033
2009,"S","TSC",">250",3,2,.007
2009,"S","TRE",">250",1,24,.273
2009,"S","TRE",">250",2,6,.023
2009,"S","TRE",">250",4,6,.017
2009,"S","WAT",">250",1,26,.048
2009,"S","WAT",">250",2,11,.02
2009,"S","WAT",">250",3,5,.012
2009,"S","WMC",">250",1,41,.124
2009,"S","WMC",">250",2,39,.037
2009,"S","WMC",">250",3,7,.01
2009,"S","WLA",">250",1,18,.098
2009,"S","WLA",">250",2,1,.003
2009,"S","WLA",">250",3,2,.007
2009,"S","WIN",">250",1,11,.061
2009,"S","WIN",">250",2,3,.013
2009,"S","YOR",">250",1,48,.073
2009,"S","YOR",">250",2,16,.021
2009,"S","YOR",">250",3,2,.002
2009,"S","YOR",">250",4,3,.004
2008,"S","BRO",">250",1,49,.179
2008,"S","BRO",">250",2,1,.002
2008,"S","CAR",">250",1,27,.086
2008,"S","CAR",">250",2,1,.003
2008,"S","GUE",">250",1,81,.18
2008,"S","GUE",">250",2,30,.05
2008,"S","GUE",">250",3,7,.01
2008,"S","LAK",">250",1,2,.011
2008,"S","LAK",">250",3,1,.004
2008,"S","LAK",">250",4,1,.002
2008,"S","LAU",">250",1,2,.011
2008,"S","MCM",">250",1,46,.118
2008,"S","MCM",">250",2,17,.039
2008,"S","MCM",">250",3,5,.011
2008,"S","OTT",">250",1,13,.024
2008,"S","OTT",">250",2,2,.003
2008,"S","UOI",">250",2,1,.012
2008,"S","QUE",">250",1,21,.043
2008,"S","QUE",">250",2,9,.026
2008,"S","QUE",">250",3,3,.006
2008,"S","RYE",">250",1,12,.144
2008,"S","TAC",">250",1,66,.106
2008,"S","TAC",">250",2,34,.036
2008,"S","TAC",">250",3,8,.007
2008,"S","TSG",">250",1,26,.062
2008,"S","TSG",">250",2,19,.035
2008,"S","TSG",">250",3,7,.01
2008,"S","TMI",">250",1,20,.189
2008,"S","TMI",">250",2,6,.032
2008,"S","TSC",">250",1,20,.202
2008,"S","TSC",">250",2,9,.041
2008,"S","TSC",">250",3,1,.005
2008,"S","TRE",">250",1,12,.144
2008,"S","WAT",">250",1,26,.048
2008,"S","WAT",">250",2,11,.02
2008,"S","WAT",">250",3,5,.012
2008,"S","WMC",">250",1,38,.115
2008,"S","WMC",">250",2,37,.036
2008,"S","WMC",">250",3,6,.008
2008,"S","WLA",">250",1,16,.084
2008,"S","WIN",">250",1,9,.049
2008,"S","WIN",">250",2,3,.011
2008,"S","YOR",">250",1,41,.061
2008,"S","YOR",">250",2,15,.02
2008,"S","YOR",">250",4,1,.001
2007,"S","BRO",">250",1,50,.186
2007,"S","BRO",">250",2,2,.004
2007,"S","CAR",">250",1,28,.092
2007,"S","CAR",">250",2,1,.003
2007,"S","GUE",">250",1,61,.1
2007,"S","GUE",">250",2,27,.03
2007,"S","GUE",">250",3,8,.01
2007,"S","LAK",">250",1,2,.011
2007,"S","LAK",">250",3,1,.004
2007,"S","LAU",">250",1,1,.006
2007,"S","MCM",">250",1,45,.132
2007,"S","MCM",">250",2,21,.045
2007,"S","MCM",">250",3,4,.008
2007,"S","OTT",">250",1,13,.024
2007,"S","OTT",">250",2,1,.002
2007,"S","QUE",">250",1,16,.034
2007,"S","QUE",">250",2,7,.02
2007,"S","QUE",">250",3,3,.007
2007,"S","RYE",">250",1,11,.02
2007,"S","RYE",">250",2,3,.005
2007,"S","TAC",">250",1,65,.109
2007,"S","TAC",">250",2,37,.041
2007,"S","TAC",">250",3,5,.004
2007,"S","TAC",">250",4,1,.002
2007,"S","TSG",">250",1,29,.072
2007,"S","TSG",">250",2,21,.042
2007,"S","TSG",">250",3,5,.007
2007,"S","TSG",">250",4,1,.002
2007,"S","TMI",">250",1,16,.158
2007,"S","TMI",">250",2,5,.026
2007,"S","TSC",">250",1,20,.222
2007,"S","TSC",">250",2,11,.057
2007,"S","TRE",">250",1,8,.08
2007,"S","WAT",">250",1,22,.041
2007,"S","WAT",">250",2,6,.012
2007,"S","WAT",">250",3,4,.01
2007,"S","WMC",">250",1,35,.108
2007,"S","WMC",">250",2,37,.035
2007,"S","WMC",">250",3,3,.004
2007,"S","WLA",">250",1,14,.071
2007,"S","WIN",">250",1,11,.058
2007,"S","WIN",">250",2,4,.015
2007,"S","YOR",">250",1,39,.058
2007,"S","YOR",">250",2,16,.02
2007,"S","YOR",">250",3,2,.002
2006,"S","BRO",">250",1,48,.175
2006,"S","BRO",">250",2,1,.002
2006,"S","CAR",">250",1,22,.068
2006,"S","CAR",">250",2,2,.006
2006,"S","GUE",">250",1,67,.12
2006,"S","GUE",">250",2,24,.03
2006,"S","LAK",">250",1,2,.013
2006,"S","LAU",">250",1,2,.011
2006,"S","MCM",">250",1,44,.141
2006,"S","MCM",">250",2,21,.054
2006,"S","MCM",">250",3,6,.014
2006,"S","OTT",">250",1,15,.028
2006,"S","OTT",">250",2,2,.004
2006,"S","OTT",">250",3,1,.001
2006,"S","QUE",">250",1,20,.04
2006,"S","QUE",">250",2,10,.03
2006,"S","QUE",">250",3,1,.002
2006,"S","RYE",">250",1,8,.014
2006,"S","RYE",">250",2,3,.006
2006,"S","RYE",">250",3,1,.002
2006,"S","TAC",">250",1,70,.12
2006,"S","TAC",">250",2,39,.043
2006,"S","TAC",">250",3,6,.005
2006,"S","TAC",">250",4,1,.002
2006,"S","TSG",">250",1,30,.076
2006,"S","TSG",">250",2,22,.041
2006,"S","TSG",">250",3,5,.007
2006,"S","TSG",">250",4,1,.002
2006,"S","TMI",">250",1,20,.198
2006,"S","TMI",">250",2,4,.022
2006,"S","TSC",">250",1,20,.238
2006,"S","TSC",">250",2,13,.072
2006,"S","TSC",">250",3,1,.005
2006,"S","TRE",">250",1,13,.148
2006,"S","WAT",">250",1,19,.037
2006,"S","WAT",">250",2,6,.012
2006,"S","WAT",">250",3,2,.005
2006,"S","WMC",">250",1,34,.103
2006,"S","WMC",">250",2,34,.03
2006,"S","WMC",">250",3,6,.008
2006,"S","WLA",">250",1,11,.056
2006,"S","WLA",">250",2,1,.003
2006,"S","WIN",">250",1,13,.066
2006,"S","WIN",">250",2,5,.018
2006,"S","YOR",">250",1,39,.058
2006,"S","YOR",">250",2,18,.023
2006,"S","YOR",">250",3,3,.003
2005,"S","BRO",">250",1,38,.2
2005,"S","BRO",">250",2,2,.008
2005,"S","CAR",">250",1,25,.081
2005,"S","CAR",">250",2,1,.003
2005,"S","CAR",">250",4,1,.003
2005,"S","GUE",">250",1,13,.03
2005,"S","GUE",">250",2,6,.01
2005,"S","LAK",">250",1,3,.02
2005,"S","LAK",">250",4,1,.003
2005,"S","LAU",">250",1,3,.02
2005,"S","MCM",">250",1,42,.143
2005,"S","MCM",">250",2,23,.067
2005,"S","MCM",">250",3,12,.032
2005,"S","OTT",">250",1,15,.029
2005,"S","OTT",">250",2,2,.003
2005,"S","OTT",">250",3,4,.005
2005,"S","QUE",">250",1,18,.04
2005,"S","QUE",">250",2,7,.02
2005,"S","QUE",">250",3,4,.009
2005,"S","RYE",">250",1,9,.017
2005,"S","RYE",">250",2,5,.011
2005,"S","TAC",">250",1,70,.12
2005,"S","TAC",">250",2,36,.04
2005,"S","TAC",">250",3,4,.004
2005,"S","TAC",">250",4,1,.002
2005,"S","TSG",">250",1,33,.083
2005,"S","TSG",">250",2,4,.006
2005,"S","TSG",">250",3,1,.002
2005,"S","TMI",">250",1,14,.143
2005,"S","TMI",">250",2,5,.028
2005,"S","TSC",">250",1,23,.274
2005,"S","TSC",">250",2,11,.054
2005,"S","TRE",">250",1,7,.082
2005,"S","TRE",">250",2,1,.006
2005,"S","WMC",">250",1,35,.105
2005,"S","WMC",">250",2,43,.04
2005,"S","WMC",">250",3,13,.018
2005,"S","WLA",">250",1,14,.075
2005,"S","WIN",">250",1,19,.099
2005,"S","WIN",">250",2,4,.014
2005,"S","YOR",">250",1,43,.062
2005,"S","YOR",">250",2,16,.02
2005,"S","YOR",">250",3,3,.003
2015,"SS","BRO","20-40",1,561,.576
2015,"SS","BRO","20-40",2,313,.528
2015,"SS","BRO","20-40",3,185,.5
2015,"SS","BRO","20-40",4,24,.333
2015,"SS","CAR","20-40",1,299,.475
2015,"SS","CAR","20-40",2,197,.421
2015,"SS","CAR","20-40",3,81,.431
2015,"SS","CAR","20-40",4,43,.453
2015,"SS","LAU","20-40",1,5,.227
2015,"SS","LAU","20-40",2,7,.25
2015,"SS","LAU","20-40",3,11,.234
2015,"SS","LAU","20-40",4,13,.277
2015,"SS","MCM","20-40",1,536,.596
2015,"SS","MCM","20-40",2,342,.497
2015,"SS","MCM","20-40",3,199,.46
2015,"SS","MCM","20-40",4,45,.271
2015,"SS","NIP","20-40",1,35,.565
2015,"SS","NIP","20-40",2,25,.625
2015,"SS","NIP","20-40",3,3,.176
2015,"SS","NIP","20-40",4,3,.214
2015,"SS","OTT","20-40",1,335,.46
2015,"SS","OTT","20-40",2,79,.395
2015,"SS","OTT","20-40",3,24,.242
2015,"SS","OTT","20-40",4,7,.412
2015,"SS","OSP","20-40",1,4,.286
2015,"SS","OSP","20-40",2,10,.161
2015,"SS","OSP","20-40",3,2,.038
2015,"SS","UOI","20-40",1,233,.747
2015,"SS","UOI","20-40",2,122,.626
2015,"SS","UOI","20-40",3,94,.48
2015,"SS","UOI","20-40",4,31,.313
2015,"SS","QUE","20-40",1,304,.483
2015,"SS","QUE","20-40",2,123,.416
2015,"SS","QUE","20-40",3,74,.381
2015,"SS","QUE","20-40",4,30,.27
2015,"SS","RYE","20-40",1,365,.72
2015,"SS","RYE","20-40",2,273,.665
2015,"SS","RYE","20-40",3,163,.568
2015,"SS","RYE","20-40",4,49,.253
2015,"SS","TAC","20-40",1,867,.554
2015,"SS","TAC","20-40",2,730,.455
2015,"SS","TAC","20-40",3,247,.395
2015,"SS","TAC","20-40",4,90,.262
2015,"SS","TSG","20-40",1,326,.436
2015,"SS","TSG","20-40",2,224,.287
2015,"SS","TSG","20-40",3,120,.298
2015,"SS","TSG","20-40",4,76,.25
2015,"SS","TMI","20-40",1,264,.633
2015,"SS","TMI","20-40",2,305,.614
2015,"SS","TMI","20-40",3,76,.583
2015,"SS","TMI","20-40",4,7,.292
2015,"SS","TSC","20-40",1,277,.692
2015,"SS","TSC","20-40",2,201,.616
2015,"SS","TSC","20-40",3,52,.547
2015,"SS","TSC","20-40",4,6,.464
2015,"SS","TRE","20-40",1,162,.418
2015,"SS","TRE","20-40",2,123,.375
2015,"SS","TRE","20-40",3,108,.318
2015,"SS","TRE","20-40",4,29,.19
2015,"SS","WAT","20-40",1,194,.33
2015,"SS","WAT","20-40",2,120,.317
2015,"SS","WAT","20-40",3,81,.382
2015,"SS","WAT","20-40",4,21,.304
2015,"SS","WMC","20-40",1,379,.408
2015,"SS","WMC","20-40",2,432,.511
2015,"SS","WMC","20-40",3,147,.375
2015,"SS","WMC","20-40",4,40,.286
2015,"SS","WBC","20-40",1,4,.571
2015,"SS","WBC","20-40",2,19,.864
2015,"SS","WBC","20-40",3,9,.75
2015,"SS","WHC","20-40",1,11,.256
2015,"SS","WHC","20-40",2,7,.636
2015,"SS","WLA","20-40",1,289,.648
2015,"SS","WLA","20-40",2,137,.634
2015,"SS","WLA","20-40",3,24,.49
2015,"SS","WLA","20-40",4,7,.583
2015,"SS","WIN","20-40",1,56,.339
2015,"SS","WIN","20-40",2,51,.354
2015,"SS","WIN","20-40",3,17,.221
2015,"SS","WIN","20-40",4,3,.176
2015,"SS","YOR","20-40",1,837,.673
2015,"SS","YOR","20-40",2,492,.625
2015,"SS","YOR","20-40",3,185,.663
2015,"SS","YOR","20-40",4,19,.202
2014,"SS","BRO","20-40",1,760,.572
2014,"SS","BRO","20-40",2,514,.465
2014,"SS","BRO","20-40",3,269,.353
2014,"SS","BRO","20-40",4,35,.292
2014,"SS","CAR","20-40",1,344,.474
2014,"SS","CAR","20-40",2,220,.469
2014,"SS","CAR","20-40",3,74,.411
2014,"SS","CAR","20-40",4,29,.309
2014,"SS","GUE","20-40",1,300,.57
2014,"SS","GUE","20-40",2,210,.426
2014,"SS","GUE","20-40",3,131,.372
2014,"SS","GUE","20-40",4,52,.385
2014,"SS","LAU","20-40",1,18,.261
2014,"SS","LAU","20-40",2,33,.478
2014,"SS","LAU","20-40",3,8,.276
2014,"SS","LAU","20-40",4,1,.333
2014,"SS","MCM","20-40",1,488,.462
2014,"SS","MCM","20-40",2,362,.47
2014,"SS","MCM","20-40",3,142,.359
2014,"SS","MCM","20-40",4,36,.216
2014,"SS","NIP","20-40",1,28,.406
2014,"SS","NIP","20-40",2,18,.581
2014,"SS","NIP","20-40",3,4,.25
2014,"SS","NIP","20-40",4,1,.333
2014,"SS","OTT","20-40",1,349,.49
2014,"SS","OTT","20-40",2,80,.406
2014,"SS","OTT","20-40",3,38,.306
2014,"SS","OTT","20-40",4,12,.6
2014,"SS","OSP","20-40",1,6,.4
2014,"SS","OSP","20-40",2,8,.131
2014,"SS","OSP","20-40",3,2,.038
2014,"SS","UOI","20-40",1,240,.755
2014,"SS","UOI","20-40",2,122,.616
2014,"SS","UOI","20-40",3,92,.529
2014,"SS","UOI","20-40",4,30,.303
2014,"SS","QUE","20-40",1,277,.485
2014,"SS","QUE","20-40",2,124,.438
2014,"SS","QUE","20-40",3,65,.357
2014,"SS","QUE","20-40",4,33,.367
2014,"SS","RYE","20-40",1,365,.72
2014,"SS","RYE","20-40",2,273,.665
2014,"SS","RYE","20-40",3,163,.568
2014,"SS","RYE","20-40",4,49,.253
2014,"SS","TAC","20-40",1,813,.526
2014,"SS","TAC","20-40",2,718,.478
2014,"SS","TAC","20-40",3,235,.382
2014,"SS","TAC","20-40",4,84,.248
2014,"SS","TSG","20-40",1,281,.401
2014,"SS","TSG","20-40",2,243,.327
2014,"SS","TSG","20-40",3,122,.305
2014,"SS","TSG","20-40",4,71,.23
2014,"SS","TMI","20-40",1,271,.572
2014,"SS","TMI","20-40",2,280,.64
2014,"SS","TMI","20-40",3,67,.53
2014,"SS","TMI","20-40",4,9,.462
2014,"SS","TSC","20-40",1,261,.702
2014,"SS","TSC","20-40",2,196,.605
2014,"SS","TSC","20-40",3,47,.52
2014,"SS","TSC","20-40",4,4,.348
2014,"SS","TRE","20-40",1,119,.291
2014,"SS","TRE","20-40",2,117,.32
2014,"SS","TRE","20-40",3,117,.308
2014,"SS","TRE","20-40",4,34,.241
2014,"SS","WAT","20-40",1,194,.315
2014,"SS","WAT","20-40",2,91,.26
2014,"SS","WAT","20-40",3,85,.39
2014,"SS","WAT","20-40",4,20,.286
2014,"SS","WMC","20-40",1,420,.442
2014,"SS","WMC","20-40",2,415,.489
2014,"SS","WMC","20-40",3,145,.383
2014,"SS","WMC","20-40",4,44,.308
2014,"SS","WBC","20-40",1,2,.25
2014,"SS","WBC","20-40",2,15,.652
2014,"SS","WBC","20-40",3,10,.769
2014,"SS","WBC","20-40",4,1,.5
2014,"SS","WHC","20-40",1,4,.133
2014,"SS","WHC","20-40",2,7,.636
2014,"SS","WLA","20-40",1,313,.652
2014,"SS","WLA","20-40",2,159,.619
2014,"SS","WLA","20-40",3,30,.566
2014,"SS","WLA","20-40",4,5,.385
2014,"SS","WIN","20-40",1,77,.453
2014,"SS","WIN","20-40",2,57,.401
2014,"SS","WIN","20-40",3,23,.207
2014,"SS","WIN","20-40",4,1,.111
2014,"SS","YOR","20-40",1,826,.662
2014,"SS","YOR","20-40",2,576,.645
2014,"SS","YOR","20-40",3,230,.721
2014,"SS","YOR","20-40",4,11,.136
2013,"SS","BRO","20-40",1,841,.576
2013,"SS","BRO","20-40",2,597,.494
2013,"SS","BRO","20-40",3,264,.32
2013,"SS","BRO","20-40",4,39,.379
2013,"SS","CAR","20-40",1,373,.507
2013,"SS","CAR","20-40",2,227,.466
2013,"SS","CAR","20-40",3,66,.388
2013,"SS","CAR","20-40",4,32,.356
2013,"SS","GUE","20-40",1,351,.629
2013,"SS","GUE","20-40",2,175,.397
2013,"SS","GUE","20-40",3,123,.477
2013,"SS","GUE","20-40",4,46,.469
2013,"SS","LAU","20-40",1,25,.391
2013,"SS","LAU","20-40",2,28,.412
2013,"SS","LAU","20-40",3,14,.359
2013,"SS","LAU","20-40",4,2,.5
2013,"SS","MCM","20-40",1,488,.462
2013,"SS","MCM","20-40",2,362,.473
2013,"SS","MCM","20-40",3,145,.363
2013,"SS","MCM","20-40",4,37,.236
2013,"SS","OTT","20-40",1,333,.515
2013,"SS","OTT","20-40",2,77,.407
2013,"SS","OTT","20-40",3,36,.293
2013,"SS","OTT","20-40",4,8,.421
2013,"SS","OSP","20-40",1,52,.172
2013,"SS","OSP","20-40",2,274,.402
2013,"SS","OSP","20-40",3,52,.135
2013,"SS","UOI","20-40",1,236,.738
2013,"SS","UOI","20-40",2,117,.591
2013,"SS","UOI","20-40",3,85,.447
2013,"SS","UOI","20-40",4,32,.323
2013,"SS","QUE","20-40",1,271,.486
2013,"SS","QUE","20-40",2,142,.477
2013,"SS","QUE","20-40",3,79,.401
2013,"SS","QUE","20-40",4,19,.241
2013,"SS","RYE","20-40",1,290,.571
2013,"SS","RYE","20-40",2,173,.551
2013,"SS","RYE","20-40",3,130,.512
2013,"SS","RYE","20-40",4,82,.466
2013,"SS","TAC","20-40",1,816,.549
2013,"SS","TAC","20-40",2,670,.464
2013,"SS","TAC","20-40",3,204,.352
2013,"SS","TAC","20-40",4,73,.214
2013,"SS","TSG","20-40",1,285,.424
2013,"SS","TSG","20-40",2,269,.358
2013,"SS","TSG","20-40",3,109,.287
2013,"SS","TSG","20-40",4,59,.19
2013,"SS","TMI","20-40",1,284,.635
2013,"SS","TMI","20-40",2,239,.577
2013,"SS","TMI","20-40",3,51,.445
2013,"SS","TMI","20-40",4,11,.488
2013,"SS","TSC","20-40",1,247,.672
2013,"SS","TSC","20-40",2,162,.582
2013,"SS","TSC","20-40",3,45,.517
2013,"SS","TSC","20-40",4,4,.35
2013,"SS","TRE","20-40",1,113,.29
2013,"SS","TRE","20-40",2,135,.34
2013,"SS","TRE","20-40",3,110,.3
2013,"SS","TRE","20-40",4,26,.16
2013,"SS","WAT","20-40",1,184,.295
2013,"SS","WAT","20-40",2,95,.253
2013,"SS","WAT","20-40",3,93,.389
2013,"SS","WAT","20-40",4,27,.443
2013,"SS","WMC","20-40",1,397,.449
2013,"SS","WMC","20-40",2,418,.494
2013,"SS","WMC","20-40",3,148,.368
2013,"SS","WMC","20-40",4,47,.32
2013,"SS","WBC","20-40",1,4,.444
2013,"SS","WBC","20-40",2,16,.727
2013,"SS","WBC","20-40",3,1,.091
2013,"SS","WHC","20-40",1,4,.133
2013,"SS","WHC","20-40",2,5,.455
2013,"SS","WKC","20-40",1,8,.13
2013,"SS","WKC","20-40",2,8,.33
2013,"SS","WLA","20-40",1,335,.636
2013,"SS","WLA","20-40",2,137,.548
2013,"SS","WLA","20-40",3,27,.443
2013,"SS","WLA","20-40",4,2,.222
2013,"SS","WIN","20-40",1,67,.36
2013,"SS","WIN","20-40",2,59,.428
2013,"SS","WIN","20-40",3,22,.206
2013,"SS","WIN","20-40",4,4,.571
2013,"SS","YOR","20-40",1,842,.675
2013,"SS","YOR","20-40",2,581,.651
2013,"SS","YOR","20-40",3,230,.721
2013,"SS","YOR","20-40",4,11,.136
2012,"SS","BRO","20-40",1,763,.53
2012,"SS","BRO","20-40",2,612,.545
2012,"SS","BRO","20-40",3,275,.353
2012,"SS","BRO","20-40",4,22,.232
2012,"SS","CAR","20-40",1,365,.521
2012,"SS","CAR","20-40",2,223,.462
2012,"SS","CAR","20-40",3,69,.416
2012,"SS","CAR","20-40",4,33,.379
2012,"SS","GUE","20-40",1,719,.687
2012,"SS","GUE","20-40",2,332,.376
2012,"SS","GUE","20-40",3,199,.393
2012,"SS","GUE","20-40",4,77,.405
2012,"SS","LAU","20-40",1,22,.423
2012,"SS","LAU","20-40",2,29,.46
2012,"SS","LAU","20-40",3,11,.355
2012,"SS","LAU","20-40",4,1,.5
2012,"SS","MCM","20-40",1,415,.384
2012,"SS","MCM","20-40",2,312,.332
2012,"SS","MCM","20-40",3,135,.324
2012,"SS","MCM","20-40",4,40,.202
2012,"SS","OTT","20-40",1,300,.55
2012,"SS","OTT","20-40",2,84,.404
2012,"SS","OTT","20-40",3,41,.41
2012,"SS","OTT","20-40",4,6,.4
2012,"SS","OSP","20-40",1,3,.25
2012,"SS","OSP","20-40",2,9,.143
2012,"SS","OSP","20-40",3,2,.039
2012,"SS","UOI","20-40",1,248,.752
2012,"SS","UOI","20-40",2,112,.533
2012,"SS","UOI","20-40",3,92,.492
2012,"SS","UOI","20-40",4,77,.379
2012,"SS","QUE","20-40",1,285,.531
2012,"SS","QUE","20-40",2,132,.452
2012,"SS","QUE","20-40",3,66,.357
2012,"SS","QUE","20-40",4,18,.222
2012,"SS","RYE","20-40",1,244,.495
2012,"SS","RYE","20-40",2,138,.486
2012,"SS","RYE","20-40",3,150,.619
2012,"SS","RYE","20-40",4,62,.403
2012,"SS","TAC","20-40",1,684,.514
2012,"SS","TAC","20-40",2,600,.447
2012,"SS","TAC","20-40",3,196,.354
2012,"SS","TAC","20-40",4,70,.218
2012,"SS","TSG","20-40",1,230,.377
2012,"SS","TSG","20-40",2,250,.346
2012,"SS","TSG","20-40",3,115,.311
2012,"SS","TSG","20-40",4,58,.199
2012,"SS","TMI","20-40",1,229,.598
2012,"SS","TMI","20-40",2,206,.552
2012,"SS","TMI","20-40",3,43,.425
2012,"SS","TMI","20-40",4,9,.419
2012,"SS","TSC","20-40",1,225,.669
2012,"SS","TSC","20-40",2,145,.585
2012,"SS","TSC","20-40",3,39,.464
2012,"SS","TSC","20-40",4,4,.368
2012,"SS","TRE","20-40",1,90,.22
2012,"SS","TRE","20-40",2,122,.29
2012,"SS","TRE","20-40",3,93,.26
2012,"SS","TRE","20-40",4,32,.19
2012,"SS","WAT","20-40",1,237,.375
2012,"SS","WAT","20-40",2,120,.309
2012,"SS","WAT","20-40",3,80,.372
2012,"SS","WAT","20-40",4,25,.338
2012,"SS","WMC","20-40",1,399,.469
2012,"SS","WMC","20-40",2,400,.486
2012,"SS","WMC","20-40",3,115,.303
2012,"SS","WMC","20-40",4,31,.242
2012,"SS","WBC","20-40",1,4,.4
2012,"SS","WBC","20-40",2,12,.545
2012,"SS","WBC","20-40",3,5,.5
2012,"SS","WHC","20-40",1,4,.133
2012,"SS","WHC","20-40",2,7,.7
2012,"SS","WKC","20-40",1,25,.44
2012,"SS","WKC","20-40",2,12,.45
2012,"SS","WKC","20-40",3,1,.33
2012,"SS","WLA","20-40",1,382,.723
2012,"SS","WLA","20-40",2,153,.593
2012,"SS","WLA","20-40",3,26,.473
2012,"SS","WLA","20-40",4,5,.455
2012,"SS","WIN","20-40",1,60,.328
2012,"SS","WIN","20-40",2,72,.563
2012,"SS","WIN","20-40",3,23,.207
2012,"SS","WIN","20-40",4,1,.111
2012,"SS","YOR","20-40",1,853,.682
2012,"SS","YOR","20-40",2,620,.672
2012,"SS","YOR","20-40",3,214,.648
2012,"SS","YOR","20-40",4,12,.167
2011,"SS","BRO","20-40",1,805,.545
2011,"SS","BRO","20-40",2,619,.525
2011,"SS","BRO","20-40",3,286,.366
2011,"SS","BRO","20-40",4,31,.282
2011,"SS","CAR","20-40",1,361,.514
2011,"SS","CAR","20-40",2,218,.499
2011,"SS","CAR","20-40",3,77,.445
2011,"SS","CAR","20-40",4,26,.317
2011,"SS","GUE","20-40",1,823,.742
2011,"SS","GUE","20-40",2,343,.383
2011,"SS","GUE","20-40",3,234,.521
2011,"SS","GUE","20-40",4,83,.437
2011,"SS","LAU","20-40",1,15,.313
2011,"SS","LAU","20-40",2,26,.565
2011,"SS","LAU","20-40",3,11,.407
2011,"SS","LAU","20-40",4,2,.4
2011,"SS","MCM","20-40",1,466,.436
2011,"SS","MCM","20-40",2,313,.356
2011,"SS","MCM","20-40",3,133,.333
